,date,strike_price,call_start,call_stop,put_start,put_stop,net,net_loss,net_gain,actual_strike_price,expiry_date
825,2022-12-08 10:00:00,43500.0,47.45,64.85,190.5,0.15,172.95,,172.95,43320.55,08-12-2022
826,2022-12-09 10:00:00,43000.0,825.0,722.85,54.6,72.0,84.74999999999997,,84.74999999999997,43710.75,15-12-2022
827,2022-12-09 10:00:00,43500.0,414.8,325.2,146.45,203.3,32.75,,32.75,43710.75,15-12-2022
828,2022-12-12 10:00:00,43000.0,746.0,763.5,43.0,36.65,-11.149999999999999,-11.149999999999999,,43675.6,15-12-2022
829,2022-12-12 10:00:00,43500.0,344.0,347.3,141.0,119.15,18.549999999999983,,18.549999999999983,43675.6,15-12-2022
830,2022-12-13 10:00:00,43000.0,880.5,951.85,27.25,24.5,-68.60000000000002,-68.60000000000002,,43859.95,15-12-2022
831,2022-12-13 10:00:00,43500.0,437.8,493.8,84.15,67.9,-39.75,-39.75,,43859.95,15-12-2022
832,2022-12-14 10:00:00,44000.0,182.1,175.15,150.55,127.25,30.25,,30.25,44033.1,15-12-2022
833,2022-12-14 10:00:00,44500.0,25.45,18.65,493.9,470.65,30.05,,30.05,44033.1,15-12-2022
834,2022-12-15 10:00:00,44000.0,138.7,0.3,57.3,78.2,117.49999999999997,,117.49999999999997,44090.4,15-12-2022
835,2022-12-15 10:00:00,44500.0,7.0,0.15,424.3,554.55,-123.39999999999995,-123.39999999999995,,44090.4,15-12-2022
836,2022-12-16 10:00:00,43000.0,490.7,417.3,144.4,188.55,29.24999999999997,,29.24999999999997,43302.3,22-12-2022
837,2022-12-16 10:00:00,43500.0,200.0,156.3,352.05,466.3,-70.55000000000001,-70.55000000000001,,43302.3,22-12-2022
838,2022-12-19 10:00:00,43000.0,404.85,527.2,130.15,73.9,-66.10000000000002,-66.10000000000002,,43173.25,22-12-2022
839,2022-12-19 10:00:00,43500.0,142.55,191.95,370.75,245.0,76.35000000000002,,76.35000000000002,43173.25,22-12-2022
840,2022-12-20 10:00:00,43000.0,287.75,377.05,176.95,47.0,40.64999999999998,,40.64999999999998,43183.1,22-12-2022
841,2022-12-20 10:00:00,43500.0,77.8,112.2,465.3,215.1,215.8,,215.8,43183.1,22-12-2022
842,2022-12-21 10:00:00,43000.0,514.0,94.1,43.4,58.55,404.75,,404.75,43471.5,22-12-2022
843,2022-12-21 10:00:00,43500.0,142.75,35.75,172.45,226.3,53.14999999999998,,53.14999999999998,43471.5,22-12-2022
844,2022-12-22 10:00:00,42000.0,703.15,416.35,28.95,39.45,276.29999999999995,,276.29999999999995,42665.4,22-12-2022
845,2022-12-22 10:00:00,42500.0,270.0,0.15,97.65,135.2,232.30000000000004,,232.30000000000004,42665.4,22-12-2022
846,2022-12-23 10:00:00,41000.0,1098.05,835.35,96.2,107.3,251.59999999999994,,251.59999999999994,41922.25,29-12-2022
847,2022-12-23 10:00:00,41500.0,689.85,462.2,183.75,244.55,166.85000000000002,,166.85000000000002,41922.25,29-12-2022
848,2022-12-26 10:00:00,42000.0,364.55,494.45,243.3,106.0,7.400000000000034,,7.400000000000034,42129.7,29-12-2022
849,2022-12-26 10:00:00,42500.0,131.65,172.4,511.0,225.55,244.7,,244.7,42129.7,29-12-2022
850,2022-12-27 10:00:00,42000.0,602.8,790.3,130.0,44.5,-102.0,-102.0,,42428.45,29-12-2022
851,2022-12-27 10:00:00,42500.0,265.6,345.9,295.8,94.0,121.50000000000006,,121.50000000000006,42428.45,29-12-2022
852,2022-12-28 10:00:00,42000.0,889.5,815.0,39.35,21.05,92.8,,92.8,42877.95,29-12-2022
853,2022-12-28 10:00:00,42500.0,452.4,366.3,97.8,71.95,111.94999999999996,,111.94999999999996,42877.95,29-12-2022
854,2022-12-29 10:00:00,42000.0,569.7,741.15,13.85,0.2,-157.79999999999993,-157.79999999999993,,42557.7,29-12-2022
855,2022-12-29 10:00:00,42500.0,153.15,203.65,97.0,0.25,46.25,,46.25,42557.7,29-12-2022
856,2022-12-30 10:00:00,43000.0,467.55,321.95,240.25,320.65,65.20000000000005,,65.20000000000005,43237.7,05-01-2023
857,2022-12-30 10:00:00,43500.0,215.25,138.15,487.2,714.85,-150.55000000000004,-150.55000000000004,,43237.7,05-01-2023
858,2023-01-02 10:00:00,43000.0,496.65,432.55,172.45,236.35,0.1999999999999602,,0.1999999999999602,43313.2,05-01-2023
859,2023-01-02 10:00:00,43500.0,218.95,173.95,397.75,525.85,-83.10000000000002,-83.10000000000002,,43313.2,05-01-2023
860,2023-01-03 10:00:00,43000.0,488.85,534.0,116.2,164.6,-93.54999999999997,-93.54999999999997,,43391.9,05-01-2023
861,2023-01-03 10:00:00,43500.0,189.2,198.35,317.15,416.5,-108.50000000000003,-108.50000000000003,,43391.9,05-01-2023
862,2023-01-04 10:00:00,43000.0,352.95,168.75,132.05,172.55,143.7,,143.7,43310.0,05-01-2023
863,2023-01-04 10:00:00,43500.0,98.6,38.8,375.45,488.65,-53.39999999999999,-53.39999999999999,,43310.0,05-01-2023
864,2023-01-05 10:00:00,42000.0,820.0,616.9,7.8,10.25,200.65000000000003,,200.65000000000003,42792.15,05-01-2023
865,2023-01-05 10:00:00,42500.0,356.6,117.5,45.4,60.4,224.10000000000002,,224.10000000000002,42792.15,05-01-2023
866,2023-01-06 10:00:00,42000.0,604.75,444.7,183.6,241.05,102.6,,102.6,42428.2,12-01-2023
867,2023-01-06 10:00:00,42500.0,305.8,200.85,385.8,551.9,-61.14999999999995,-61.14999999999995,,42428.2,12-01-2023
868,2023-01-09 10:00:00,42000.0,595.85,776.0,114.9,59.25,-124.49999999999997,-124.49999999999997,,42445.8,12-01-2023
869,2023-01-09 10:00:00,42500.0,281.35,370.35,296.1,187.05,20.05000000000001,,20.05000000000001,42445.8,12-01-2023
870,2023-01-10 10:00:00,42000.0,370.5,287.05,175.0,245.15,13.299999999999983,,13.299999999999983,42176.45,12-01-2023
871,2023-01-10 10:00:00,42500.0,129.75,95.7,434.95,567.25,-98.25000000000001,-98.25000000000001,,42176.45,12-01-2023
872,2023-01-11 10:00:00,42000.0,319.7,419.9,171.0,82.85,-12.049999999999983,-12.049999999999983,,42129.75,12-01-2023
873,2023-01-11 10:00:00,42500.0,101.95,136.2,456.5,329.75,92.50000000000001,,92.50000000000001,42129.75,12-01-2023
874,2023-01-12 10:00:00,42000.0,265.9,87.25,79.25,107.1,150.79999999999998,,150.79999999999998,42210.8,12-01-2023
875,2023-01-12 10:00:00,42500.0,43.65,0.1,358.2,471.25,-69.50000000000001,-69.50000000000001,,42210.8,12-01-2023
876,2023-01-13 10:00:00,42000.0,368.45,483.6,365.0,162.35,87.49999999999997,,87.49999999999997,42018.15,19-01-2023
877,2023-01-13 10:00:00,42500.0,162.3,211.75,664.85,350.05,265.35,,265.35,42018.15,19-01-2023
878,2023-01-16 10:00:00,42000.0,702.0,423.05,106.65,142.45,243.15,,243.15,42516.6,19-01-2023
879,2023-01-16 10:00:00,42500.0,344.1,170.15,248.2,325.95,96.20000000000002,,96.20000000000002,42516.6,19-01-2023
880,2023-01-17 10:00:00,42000.0,499.85,420.45,120.15,160.25,39.30000000000004,,39.30000000000004,42326.9,19-01-2023
881,2023-01-17 10:00:00,42500.0,204.95,143.45,323.4,420.85,-35.950000000000045,-35.950000000000045,,42326.9,19-01-2023
882,2023-01-18 10:00:00,42000.0,481.3,495.25,71.65,37.4,20.30000000000002,,20.30000000000002,42375.4,19-01-2023
883,2023-01-18 10:00:00,42500.0,157.85,212.3,248.55,180.85,13.25,,13.25,42375.4,19-01-2023
884,2023-01-19 10:00:00,42000.0,426.1,319.9,28.15,0.15,134.20000000000005,,134.20000000000005,42409.35,19-01-2023
885,2023-01-19 10:00:00,42500.0,85.4,0.05,187.55,265.85,7.049999999999997,,7.049999999999997,42409.35,19-01-2023
886,2023-01-20 10:00:00,42000.0,710.0,619.25,99.0,98.05,91.7,,91.7,42587.45,25-01-2023
887,2023-01-20 10:00:00,42500.0,353.1,278.7,242.0,259.2,57.200000000000045,,57.200000000000045,42587.45,25-01-2023
888,2023-01-23 10:00:00,42000.0,1016.05,876.6,26.65,20.55,145.54999999999993,,145.54999999999993,42982.8,25-01-2023
889,2023-01-23 10:00:00,42500.0,564.45,434.2,77.35,106.05,101.55000000000005,,101.55000000000005,42982.8,25-01-2023
890,2023-01-24 10:00:00,42000.0,948.4,771.5,11.35,15.7,172.54999999999998,,172.54999999999998,42945.45,25-01-2023
891,2023-01-24 10:00:00,42500.0,480.0,313.6,42.85,57.15,152.09999999999997,,152.09999999999997,42945.45,25-01-2023
892,2023-01-25 10:00:00,42000.0,395.0,0.25,19.65,30.9,383.5,,383.5,42333.35,25-01-2023
893,2023-01-25 10:00:00,42500.0,63.15,0.2,187.85,266.05,-15.250000000000021,-15.250000000000021,,42333.35,25-01-2023
894,2023-01-27 10:00:00,40000.0,1245.0,884.0,235.25,309.55,286.7,,286.7,40887.85,02-02-2023
895,2023-01-27 10:00:00,40500.0,876.6,576.65,369.55,490.55,178.95000000000005,,178.95000000000005,40887.85,02-02-2023
896,2023-01-30 10:00:00,40000.0,830.9,862.8,435.15,566.95,-163.70000000000005,-163.70000000000005,,40433.95,02-02-2023
897,2023-01-30 10:00:00,40500.0,536.8,556.65,637.4,841.35,-223.80000000000007,-223.80000000000007,,40433.95,02-02-2023
898,2023-01-31 10:00:00,40000.0,771.0,1010.0,387.9,204.05,-55.150000000000034,-55.150000000000034,,40333.95,02-02-2023
899,2023-01-31 10:00:00,40500.0,492.95,649.15,605.05,344.95,103.89999999999998,,103.89999999999998,40333.95,02-02-2023
900,2023-02-01 10:00:00,40000.0,1157.3,1515.0,118.85,180.25,-419.1,-419.1,,40991.45,02-02-2023
901,2023-02-01 10:00:00,40500.0,756.0,1017.4,219.05,289.6,-331.95,-331.95,,40991.45,02-02-2023
902,2023-02-02 10:00:00,40000.0,548.95,738.9,133.8,205.35,-261.4999999999999,-261.4999999999999,,40381.65,02-02-2023
903,2023-02-02 10:00:00,40500.0,225.35,166.0,308.6,463.4,-95.44999999999996,-95.44999999999996,,40381.65,02-02-2023
904,2023-02-03 10:00:00,41000.0,560.0,729.85,347.55,460.0,-282.3,-282.3,,41067.35,09-02-2023
905,2023-02-03 10:00:00,41500.0,290.6,394.3,581.0,760.6,-283.3,-283.3,,41067.35,09-02-2023
906,2023-02-06 10:00:00,41000.0,815.85,597.0,160.55,218.8,160.60000000000002,,160.60000000000002,41590.25,09-02-2023
907,2023-02-06 10:00:00,41500.0,459.7,300.3,301.35,401.35,59.39999999999998,,59.39999999999998,41590.25,09-02-2023
908,2023-02-07 10:00:00,41000.0,613.35,627.25,149.85,199.0,-63.04999999999998,-63.04999999999998,,41406.35,09-02-2023
909,2023-02-07 10:00:00,41500.0,299.75,292.4,337.2,459.5,-114.94999999999999,-114.94999999999999,,41406.35,09-02-2023
910,2023-02-08 10:00:00,41000.0,731.75,611.65,58.8,80.1,98.80000000000003,,98.80000000000003,41652.25,09-02-2023
911,2023-02-08 10:00:00,41500.0,343.9,228.0,170.45,223.1,63.24999999999997,,63.24999999999997,41652.25,09-02-2023
912,2023-02-09 10:00:00,41000.0,438.4,578.65,26.85,0.1,-113.5,-113.5,,41371.6,09-02-2023
913,2023-02-09 10:00:00,41500.0,93.85,48.8,181.65,0.15,226.55,,226.55,41371.6,09-02-2023
914,2023-02-10 10:00:00,41000.0,717.0,697.05,123.05,108.45,34.55000000000004,,34.55000000000004,41576.6,16-02-2023
915,2023-02-10 10:00:00,41500.0,372.95,348.0,279.1,260.25,43.80000000000001,,43.80000000000001,41576.6,16-02-2023
916,2023-02-13 10:00:00,41000.0,548.95,477.5,129.35,193.2,7.600000000000051,,7.600000000000051,41447.55,16-02-2023
917,2023-02-13 10:00:00,41500.0,239.65,197.5,321.95,437.5,-73.4,-73.4,,41447.55,16-02-2023
918,2023-02-14 10:00:00,41000.0,406.5,530.75,140.5,49.3,-33.05,-33.05,,41279.8,16-02-2023
919,2023-02-14 10:00:00,41500.0,149.4,199.0,384.35,159.85,174.90000000000003,,174.90000000000003,41279.8,16-02-2023
920,2023-02-15 10:00:00,41000.0,575.05,751.0,34.15,11.0,-152.80000000000004,-152.80000000000004,,41513.65,16-02-2023
921,2023-02-15 10:00:00,41500.0,201.9,264.35,160.05,45.5,52.099999999999994,,52.099999999999994,41513.65,16-02-2023
922,2023-02-16 10:00:00,41000.0,891.3,645.9,5.6,0.05,250.95,,250.95,41890.35,16-02-2023
923,2023-02-16 10:00:00,41500.0,404.25,144.6,20.05,28.4,251.29999999999998,,251.29999999999998,41890.35,16-02-2023
924,2023-02-17 10:00:00,41000.0,620.35,436.25,115.55,160.2,139.45000000000005,,139.45000000000005,41438.6,23-02-2023
925,2023-02-17 10:00:00,41500.0,296.95,193.55,292.35,385.5,10.25,,10.25,41438.6,23-02-2023
926,2023-02-20 10:00:00,41000.0,435.5,190.9,155.65,202.8,197.45,,197.45,41237.85,23-02-2023
927,2023-02-20 10:00:00,41500.0,173.25,71.15,395.2,518.9,-21.599999999999994,-21.599999999999994,,41237.85,23-02-2023
928,2023-02-21 10:00:00,40000.0,706.35,923.95,58.7,33.15,-192.05,-192.05,,40563.85,23-02-2023
929,2023-02-21 10:00:00,40500.0,328.05,427.35,179.2,116.55,-36.65000000000002,-36.65000000000002,,40563.85,23-02-2023
930,2023-02-22 10:00:00,40000.0,453.0,174.25,70.8,102.95,246.6,,246.6,40364.6,23-02-2023
931,2023-02-22 10:00:00,40500.0,134.0,30.45,251.75,339.5,15.799999999999997,,15.799999999999997,40364.6,23-02-2023
932,2023-02-23 10:00:00,39000.0,958.0,996.3,10.45,0.15,-27.999999999999957,-27.999999999999957,,39933.8,23-02-2023
933,2023-02-23 10:00:00,39500.0,494.7,659.4,37.1,0.05,-127.64999999999998,-127.64999999999998,,39933.8,23-02-2023
934,2023-02-24 10:00:00,40000.0,407.85,285.95,270.65,360.0,32.55000000000001,,32.55000000000001,40120.25,02-03-2023
935,2023-02-24 10:00:00,40500.0,175.6,109.8,537.9,706.0,-102.30000000000003,-102.30000000000003,,40120.25,02-03-2023
936,2023-02-27 10:00:00,40000.0,272.2,367.35,305.75,128.5,82.09999999999997,,82.09999999999997,40012.65,02-03-2023
937,2023-02-27 10:00:00,40500.0,95.6,140.2,627.75,341.8,241.35,,241.35,40012.65,02-03-2023
938,2023-02-28 10:00:00,40000.0,438.25,391.6,127.05,167.0,6.699999999999974,,6.699999999999974,40238.05,02-03-2023
939,2023-02-28 10:00:00,40500.0,154.8,114.4,344.8,451.6,-66.4,-66.4,,40238.05,02-03-2023
940,2023-03-01 10:00:00,40000.0,557.7,729.3,39.5,13.8,-145.89999999999992,-145.89999999999992,,40498.35,02-03-2023
941,2023-03-01 10:00:00,40500.0,181.5,240.3,164.95,67.6,38.54999999999998,,38.54999999999998,40498.35,02-03-2023
942,2023-03-02 10:00:00,40000.0,639.75,402.7,8.05,0.1,245.0,,245.0,40615.1,02-03-2023
943,2023-03-02 10:00:00,40500.0,193.0,0.15,62.35,82.15,173.04999999999998,,173.04999999999998,40615.1,02-03-2023
944,2023-03-03 10:00:00,40000.0,940.6,1242.3,41.95,28.2,-287.94999999999993,-287.94999999999993,,40909.55,09-03-2023
945,2023-03-03 10:00:00,40500.0,512.2,666.95,115.6,63.85,-103.0,-103.0,,40909.55,09-03-2023
946,2023-03-06 10:00:00,41000.0,688.5,459.5,45.55,59.8,214.75,,214.75,41622.85,09-03-2023
947,2023-03-06 10:00:00,41500.0,293.25,147.25,149.4,195.75,99.65,,99.65,41622.85,09-03-2023
948,2023-03-08 10:00:00,41000.0,379.05,503.7,80.15,21.45,-65.94999999999997,-65.94999999999997,,41281.2,09-03-2023
949,2023-03-08 10:00:00,41500.0,94.8,123.4,295.8,91.5,175.7,,175.7,41281.2,09-03-2023
950,2023-03-09 10:00:00,41000.0,453.75,591.0,12.0,0.15,-125.4,-125.4,,41481.9,09-03-2023
951,2023-03-09 10:00:00,41500.0,67.4,93.3,126.3,178.4,-78.0,-78.0,,41481.9,09-03-2023
952,2023-03-10 10:00:00,40000.0,682.9,649.9,133.25,119.2,47.05,,47.05,40483.35,16-03-2023
953,2023-03-10 10:00:00,40500.0,342.1,312.25,291.25,282.4,38.700000000000045,,38.700000000000045,40483.35,16-03-2023
954,2023-03-13 10:00:00,40000.0,646.95,163.6,85.1,120.75,447.70000000000005,,447.70000000000005,40493.8,16-03-2023
955,2023-03-13 10:00:00,40500.0,298.2,69.8,234.8,315.1,148.09999999999997,,148.09999999999997,40493.8,16-03-2023
956,2023-03-14 10:00:00,39000.0,733.95,603.75,100.15,131.15,99.20000000000005,,99.20000000000005,39643.1,16-03-2023
957,2023-03-14 10:00:00,39500.0,366.75,277.35,234.55,308.65,15.300000000000011,,15.300000000000011,39643.1,16-03-2023
958,2023-03-15 10:00:00,39000.0,759.9,192.9,35.95,47.65,555.3,,555.3,39712.2,16-03-2023
959,2023-03-15 10:00:00,39500.0,348.0,39.7,121.55,165.0,264.85,,264.85,39712.2,16-03-2023
960,2023-03-16 10:00:00,38000.0,730.85,973.05,17.2,0.1,-225.09999999999994,-225.09999999999994,,38731.95,16-03-2023
961,2023-03-16 10:00:00,38500.0,288.25,408.95,84.75,0.05,-35.999999999999986,-35.999999999999986,,38731.95,16-03-2023
962,2023-03-17 10:00:00,39000.0,614.75,809.5,270.95,352.55,-276.35,-276.35,,39381.45,23-03-2023
963,2023-03-17 10:00:00,39500.0,326.95,428.25,488.9,640.4,-252.8,-252.8,,39381.45,23-03-2023
964,2023-03-20 10:00:00,39000.0,471.45,630.4,290.8,379.05,-247.2,-247.2,,39212.2,23-03-2023
965,2023-03-20 10:00:00,39500.0,219.6,288.1,533.7,696.0,-230.79999999999998,-230.79999999999998,,39212.2,23-03-2023
966,2023-03-21 10:00:00,39000.0,660.0,880.7,143.5,46.7,-123.90000000000005,-123.90000000000005,,39426.75,23-03-2023
967,2023-03-21 10:00:00,39500.0,324.0,428.15,310.25,126.45,79.65000000000003,,79.65000000000003,39426.75,23-03-2023
968,2023-03-22 10:00:00,39000.0,953.6,1040.0,29.2,19.15,-76.34999999999998,-76.34999999999998,,39989.8,23-03-2023
969,2023-03-22 10:00:00,39500.0,517.85,584.25,94.4,62.3,-34.29999999999997,-34.29999999999997,,39989.8,23-03-2023
970,2023-03-23 10:00:00,39000.0,975.25,614.5,4.35,0.25,364.85,,364.85,39903.45,23-03-2023
971,2023-03-23 10:00:00,39500.0,488.8,656.2,18.6,0.3,-149.10000000000002,-149.10000000000002,,39903.45,23-03-2023
972,2023-03-24 10:00:00,39000.0,790.2,584.15,151.05,198.6,158.50000000000009,,158.50000000000009,39613.9,29-03-2023
973,2023-03-24 10:00:00,39500.0,445.25,282.9,303.0,407.3,58.05000000000001,,58.05000000000001,39613.9,29-03-2023
974,2023-03-27 10:00:00,39000.0,700.8,532.55,108.0,145.95,130.3,,130.3,39532.5,29-03-2023
975,2023-03-27 10:00:00,39500.0,351.15,212.7,260.65,340.55,58.549999999999955,,58.549999999999955,39532.5,29-03-2023
976,2023-03-28 10:00:00,39000.0,556.25,605.45,66.5,26.7,-9.400000000000048,-9.400000000000048,,39444.7,29-03-2023
977,2023-03-28 10:00:00,39500.0,208.9,210.25,220.6,130.6,88.65,,88.65,39444.7,29-03-2023
978,2023-03-29 10:00:00,39000.0,720.2,945.75,6.85,0.05,-218.74999999999994,-218.74999999999994,,39674.65,29-03-2023
979,2023-03-29 10:00:00,39500.0,261.05,365.2,49.35,0.15,-54.949999999999974,-54.949999999999974,,39674.65,29-03-2023
980,2023-03-31 10:00:00,40000.0,617.65,670.85,159.3,127.25,-21.150000000000034,-21.150000000000034,,40483.75,06-04-2023
981,2023-03-31 10:00:00,40500.0,298.25,400.35,341.0,282.15,-43.25,-43.25,,40483.75,06-04-2023
982,2023-04-03 10:00:00,40000.0,744.4,836.35,68.85,27.75,-50.85000000000005,-50.85000000000005,,40592.3,06-04-2023
983,2023-04-03 10:00:00,40500.0,363.9,411.05,185.6,100.0,38.44999999999996,,38.44999999999996,40592.3,06-04-2023
984,2023-04-05 10:00:00,40000.0,886.0,1007.2,15.0,8.55,-114.75000000000004,-114.75000000000004,,40907.6,06-04-2023
985,2023-04-05 10:00:00,40500.0,437.4,575.45,63.35,25.95,-100.65000000000006,-100.65000000000006,,40907.6,06-04-2023
986,2023-04-06 10:00:00,40000.0,895.0,1166.15,4.2,0.1,-267.05000000000007,-267.05000000000007,,40860.7,06-04-2023
987,2023-04-06 10:00:00,40500.0,413.4,563.9,22.9,0.15,-127.75,-127.75,,40860.7,06-04-2023
988,2023-04-10 10:00:00,40000.0,961.3,900.0,26.1,19.05,68.34999999999995,,68.34999999999995,40966.3,13-04-2023
989,2023-04-10 10:00:00,40500.0,520.65,455.0,87.15,114.25,38.54999999999998,,38.54999999999998,40966.3,13-04-2023
990,2023-04-11 10:00:00,41000.0,297.5,388.7,106.5,54.7,-39.39999999999999,-39.39999999999999,,41170.05,13-04-2023
991,2023-04-11 10:00:00,41500.0,66.7,90.9,377.25,240.45,112.60000000000001,,112.60000000000001,41170.05,13-04-2023
992,2023-04-12 10:00:00,41000.0,442.95,577.85,35.25,17.5,-117.15000000000003,-117.15000000000003,,41433.15,13-04-2023
993,2023-04-12 10:00:00,41500.0,105.65,147.75,200.55,100.0,58.45000000000002,,58.45000000000002,41433.15,13-04-2023
994,2023-04-13 10:00:00,41000.0,726.65,948.95,6.2,0.15,-216.25000000000006,-216.25000000000006,,41740.5,13-04-2023
995,2023-04-13 10:00:00,41500.0,255.4,350.05,35.3,47.7,-107.05000000000001,-107.05000000000001,,41740.5,13-04-2023
996,2023-04-17 10:00:00,41000.0,900.0,1182.9,57.1,19.85,-245.6500000000001,-245.6500000000001,,41952.3,20-04-2023
997,2023-04-17 10:00:00,41500.0,493.2,646.55,146.05,43.55,-50.84999999999995,-50.84999999999995,,41952.3,20-04-2023
998,2023-04-18 10:00:00,42000.0,399.4,519.5,100.0,131.3,-151.40000000000003,-151.40000000000003,,42289.4,20-04-2023
999,2023-04-18 10:00:00,42500.0,116.85,155.65,316.45,427.8,-150.15000000000003,-150.15000000000003,,42289.4,20-04-2023
1000,2023-04-19 10:00:00,42000.0,313.45,230.05,84.3,111.05,56.64999999999998,,56.64999999999998,42255.2,20-04-2023
1001,2023-04-19 10:00:00,42500.0,58.2,27.0,331.6,437.5,-74.69999999999997,-74.69999999999997,,42255.2,20-04-2023
1002,2023-04-20 10:00:00,42000.0,330.95,266.6,26.8,36.85,54.29999999999997,,54.29999999999997,42305.55,20-04-2023
1003,2023-04-20 10:00:00,42500.0,36.1,0.1,232.05,314.55,-46.5,-46.5,,42305.55,20-04-2023
1004,2023-04-21 10:00:00,42000.0,420.0,315.35,170.25,225.8,49.099999999999966,,49.099999999999966,42256.15,27-04-2023
1005,2023-04-21 10:00:00,42500.0,153.1,101.55,404.0,533.45,-77.90000000000005,-77.90000000000005,,42256.15,27-04-2023
1006,2023-04-24 10:00:00,42000.0,436.6,576.8,102.35,44.85,-82.69999999999993,-82.69999999999993,,42363.0,27-04-2023
1007,2023-04-24 10:00:00,42500.0,142.65,187.15,308.2,146.4,117.29999999999998,,117.29999999999998,42363.0,27-04-2023
1008,2023-04-25 10:00:00,42000.0,788.25,688.35,25.1,26.0,98.99999999999997,,98.99999999999997,42755.1,27-04-2023
1009,2023-04-25 10:00:00,42500.0,353.7,269.4,89.9,105.3,68.90000000000002,,68.90000000000002,42755.1,27-04-2023
1010,2023-04-26 10:00:00,42000.0,519.3,677.1,31.8,9.65,-135.65000000000006,-135.65000000000006,,42458.85,27-04-2023
1011,2023-04-26 10:00:00,42500.0,146.3,193.85,159.75,37.0,75.20000000000002,,75.20000000000002,42458.85,27-04-2023
1012,2023-04-27 10:00:00,42000.0,867.4,1014.0,5.65,0.1,-141.05,-141.05,,42890.6,27-04-2023
1013,2023-04-27 10:00:00,42500.0,385.9,505.85,23.15,0.2,-97.00000000000004,-97.00000000000004,,42890.6,27-04-2023
1014,2023-04-28 10:00:00,42000.0,1003.55,1251.05,36.5,52.2,-263.2,-263.2,,42925.3,04-05-2023
1015,2023-04-28 10:00:00,42500.0,572.75,765.6,104.25,143.45,-232.05,-232.05,,42925.3,04-05-2023
1016,2023-05-02 10:00:00,43000.0,472.35,428.25,70.4,62.45,52.050000000000026,,52.050000000000026,43441.25,04-05-2023
1017,2023-05-02 10:00:00,43500.0,147.8,117.1,246.15,249.55,27.30000000000001,,27.30000000000001,43441.25,04-05-2023
1018,2023-05-03 10:00:00,43000.0,293.75,375.0,85.5,47.7,-43.45,-43.45,,43200.0,04-05-2023
1019,2023-05-03 10:00:00,43500.0,57.75,76.35,348.8,245.95,84.25000000000003,,84.25000000000003,43200.0,04-05-2023
1020,2023-05-04 10:00:00,43000.0,299.7,393.1,25.55,0.15,-68.00000000000003,-68.00000000000003,,43265.1,04-05-2023
1021,2023-05-04 10:00:00,43500.0,25.6,34.2,252.9,0.05,244.25,,244.25,43265.1,04-05-2023
1022,2023-05-05 10:00:00,43000.0,582.25,155.4,91.1,127.7,390.25,,390.25,43420.65,11-05-2023
1023,2023-05-05 10:00:00,43500.0,249.8,59.5,259.5,364.45,85.35000000000002,,85.35000000000002,43420.65,11-05-2023
1024,2023-05-08 10:00:00,43000.0,436.55,450.25,140.25,97.25,29.30000000000001,,29.30000000000001,43264.2,11-05-2023
1025,2023-05-08 10:00:00,43500.0,164.75,155.55,366.9,301.5,74.59999999999997,,74.59999999999997,43264.2,11-05-2023
1026,2023-05-09 10:00:00,43000.0,497.0,293.2,66.8,95.6,175.0,,175.0,43387.75,11-05-2023
1027,2023-05-09 10:00:00,43500.0,166.4,72.75,235.2,321.8,7.049999999999983,,7.049999999999983,43387.75,11-05-2023
1028,2023-05-10 10:00:00,42000.0,950.0,1248.7,21.45,28.4,-305.65000000000003,-305.65000000000003,,42999.3,11-05-2023
1029,2023-05-10 10:00:00,42500.0,495.75,680.0,65.65,86.45,-205.05,-205.05,,42999.3,11-05-2023
1030,2023-05-11 10:00:00,43000.0,528.0,476.85,13.5,0.05,64.59999999999998,,64.59999999999998,43467.45,11-05-2023
1031,2023-05-11 10:00:00,43500.0,117.8,153.9,103.85,24.2,43.54999999999998,,43.54999999999998,43467.45,11-05-2023
1032,2023-05-12 10:00:00,43000.0,590.1,771.35,144.95,88.2,-124.50000000000001,-124.50000000000001,,43426.65,18-05-2023
1033,2023-05-12 10:00:00,43500.0,269.65,352.7,324.0,193.35,47.599999999999994,,47.599999999999994,43426.65,18-05-2023
1034,2023-05-15 10:00:00,43000.0,939.95,1081.0,53.1,41.55,-129.49999999999994,-129.49999999999994,,43934.65,18-05-2023
1035,2023-05-15 10:00:00,43500.0,519.55,636.15,129.95,91.55,-78.20000000000003,-78.20000000000003,,43934.65,18-05-2023
1036,2023-05-16 10:00:00,44000.0,243.65,151.6,211.6,253.4,50.25,,50.25,44013.15,18-05-2023
1037,2023-05-16 10:00:00,44500.0,57.1,23.45,525.8,623.05,-63.599999999999994,-63.599999999999994,,44013.15,18-05-2023
1038,2023-05-17 10:00:00,43000.0,886.05,765.0,17.6,23.4,115.24999999999996,,115.24999999999996,43846.1,18-05-2023
1039,2023-05-17 10:00:00,43500.0,432.0,301.0,65.05,87.55,108.5,,108.5,43846.1,18-05-2023
1040,2023-05-18 10:00:00,43000.0,956.15,752.25,4.6,0.15,208.34999999999997,,208.34999999999997,43949.0,18-05-2023
1041,2023-05-18 10:00:00,43500.0,465.1,250.2,12.2,16.05,211.05000000000004,,211.05000000000004,43949.0,18-05-2023
1042,2023-05-19 10:00:00,43000.0,740.75,965.0,105.15,39.15,-158.25,-158.25,,43681.2,25-05-2023
