Unnamed: 0,datetime,stock_code,exchange_code,product_type,expiry_date,right,strike_price,open,high,low,close,volume,open_interest,count
33953,2022-08-08 08:25:00,NIFTY,NSE,,,,,17397.5,17397.5,17397.5,17397.5,,,33953
33954,2022-08-08 08:30:00,NIFTY,NSE,,,,,17397.5,17397.5,17397.5,17397.5,,,33954
33955,2022-08-08 08:35:00,NIFTY,NSE,,,,,17397.5,17397.5,17397.5,17397.5,,,33955
33956,2022-08-08 08:40:00,NIFTY,NSE,,,,,17397.5,17397.5,17397.5,17397.5,,,33956
33957,2022-08-08 08:45:00,NIFTY,NSE,,,,,17397.5,17397.5,17397.5,17397.5,,,33957
33958,2022-08-08 08:50:00,NIFTY,NSE,,,,,17397.5,17397.5,17397.5,17397.5,,,33958
33959,2022-08-08 08:55:00,NIFTY,NSE,,,,,17397.5,17397.5,17397.5,17397.5,,,33959
33960,2022-08-08 09:00:00,NIFTY,NSE,,,,,17397.5,17397.5,16994.0,17320.55,,,33960
33961,2022-08-08 09:05:00,NIFTY,NSE,,,,,17321.25,17395.6,17229.7,17395.35,,,33961
33962,2022-08-08 09:10:00,NIFTY,NSE,,,,,17396.2,17408.55,17377.1,17401.5,,,33962
33963,2022-08-08 09:15:00,NIFTY,NSE,,,,,17401.5,17417.95,17401.5,17411.25,,,33963
33964,2022-08-08 09:20:00,NIFTY,NSE,,,,,17408.0,17421.4,17361.0,17374.7,,,33964
33965,2022-08-08 09:25:00,NIFTY,NSE,,,,,17376.05,17382.6,17370.5,17381.35,,,33965
33966,2022-08-08 09:30:00,NIFTY,NSE,,,,,17382.55,17428.1,17382.55,17421.7,,,33966
33967,2022-08-08 09:35:00,NIFTY,NSE,,,,,17421.1,17423.7,17402.45,17414.9,,,33967
33968,2022-08-08 09:40:00,NIFTY,NSE,,,,,17414.9,17434.9,17412.4,17432.95,,,33968
33969,2022-08-08 09:45:00,NIFTY,NSE,,,,,17432.85,17443.55,17414.35,17441.7,,,33969
33970,2022-08-08 09:50:00,NIFTY,NSE,,,,,17441.75,17441.75,17426.85,17431.6,,,33970
33971,2022-08-08 09:55:00,NIFTY,NSE,,,,,17430.65,17435.3,17419.7,17424.4,,,33971
33972,2022-08-08 10:00:00,NIFTY,NSE,,,,,17423.9,17429.65,17414.5,17421.25,,,33972
33973,2022-08-08 10:05:00,NIFTY,NSE,,,,,17420.35,17433.45,17414.85,17425.85,,,33973
33974,2022-08-08 10:10:00,NIFTY,NSE,,,,,17427.05,17430.75,17416.65,17430.65,,,33974
33975,2022-08-08 10:15:00,NIFTY,NSE,,,,,17430.9,17448.05,17425.45,17448.05,,,33975
33976,2022-08-08 10:20:00,NIFTY,NSE,,,,,17448.05,17449.4,17439.6,17441.45,,,33976
33977,2022-08-08 10:25:00,NIFTY,NSE,,,,,17441.45,17447.7,17434.8,17444.95,,,33977
33978,2022-08-08 10:30:00,NIFTY,NSE,,,,,17444.0,17455.5,17441.6,17451.9,,,33978
33979,2022-08-08 10:35:00,NIFTY,NSE,,,,,17452.5,17456.75,17446.3,17454.4,,,33979
33980,2022-08-08 10:40:00,NIFTY,NSE,,,,,17453.5,17464.9,17446.55,17460.45,,,33980
33981,2022-08-08 10:45:00,NIFTY,NSE,,,,,17460.15,17464.1,17455.45,17460.15,,,33981
33982,2022-08-08 10:50:00,NIFTY,NSE,,,,,17459.7,17468.45,17454.2,17462.3,,,33982
33983,2022-08-08 10:55:00,NIFTY,NSE,,,,,17462.4,17478.25,17459.7,17475.2,,,33983
33984,2022-08-08 11:00:00,NIFTY,NSE,,,,,17474.9,17477.25,17461.0,17462.85,,,33984
33985,2022-08-08 11:05:00,NIFTY,NSE,,,,,17462.75,17469.7,17459.05,17469.7,,,33985
33986,2022-08-08 11:10:00,NIFTY,NSE,,,,,17469.35,17471.45,17461.3,17462.65,,,33986
33987,2022-08-08 11:15:00,NIFTY,NSE,,,,,17462.05,17462.45,17453.85,17456.45,,,33987
33988,2022-08-08 11:20:00,NIFTY,NSE,,,,,17456.85,17466.95,17449.75,17456.35,,,33988
33989,2022-08-08 11:25:00,NIFTY,NSE,,,,,17455.45,17465.8,17455.35,17464.5,,,33989
33990,2022-08-08 11:30:00,NIFTY,NSE,,,,,17464.4,17477.85,17460.35,17477.3,,,33990
33991,2022-08-08 11:35:00,NIFTY,NSE,,,,,17477.9,17485.1,17475.3,17479.65,,,33991
33992,2022-08-08 11:40:00,NIFTY,NSE,,,,,17479.95,17485.85,17477.85,17477.85,,,33992
33993,2022-08-08 11:45:00,NIFTY,NSE,,,,,17478.75,17480.05,17464.95,17465.95,,,33993
33994,2022-08-08 11:50:00,NIFTY,NSE,,,,,17465.65,17474.4,17465.3,17473.35,,,33994
33995,2022-08-08 11:55:00,NIFTY,NSE,,,,,17472.75,17476.95,17462.3,17462.9,,,33995
33996,2022-08-08 12:00:00,NIFTY,NSE,,,,,17462.8,17476.15,17460.9,17474.8,,,33996
33997,2022-08-08 12:05:00,NIFTY,NSE,,,,,17473.9,17479.25,17471.1,17475.45,,,33997
33998,2022-08-08 12:10:00,NIFTY,NSE,,,,,17475.05,17482.65,17473.0,17482.4,,,33998
33999,2022-08-08 12:15:00,NIFTY,NSE,,,,,17481.5,17506.8,17480.25,17506.4,,,33999
34000,2022-08-08 12:20:00,NIFTY,NSE,,,,,17505.8,17511.75,17502.75,17510.8,,,34000
34001,2022-08-08 12:25:00,NIFTY,NSE,,,,,17510.3,17519.25,17510.3,17514.25,,,34001
34002,2022-08-08 12:30:00,NIFTY,NSE,,,,,17514.0,17520.0,17510.55,17518.5,,,34002
34003,2022-08-08 12:35:00,NIFTY,NSE,,,,,17517.7,17525.65,17513.25,17524.0,,,34003
34004,2022-08-08 12:40:00,NIFTY,NSE,,,,,17523.4,17528.1,17520.3,17523.6,,,34004
34005,2022-08-08 12:45:00,NIFTY,NSE,,,,,17524.05,17527.7,17517.2,17518.55,,,34005
34006,2022-08-08 12:50:00,NIFTY,NSE,,,,,17518.45,17526.35,17512.6,17525.6,,,34006
34007,2022-08-08 12:55:00,NIFTY,NSE,,,,,17525.05,17528.1,17520.85,17521.4,,,34007
34008,2022-08-08 13:00:00,NIFTY,NSE,,,,,17521.25,17521.9,17513.45,17521.15,,,34008
34009,2022-08-08 13:05:00,NIFTY,NSE,,,,,17521.55,17532.75,17521.55,17531.2,,,34009
34010,2022-08-08 13:10:00,NIFTY,NSE,,,,,17530.7,17534.35,17524.9,17526.7,,,34010
34011,2022-08-08 13:15:00,NIFTY,NSE,,,,,17527.4,17530.95,17517.9,17522.5,,,34011
34012,2022-08-08 13:20:00,NIFTY,NSE,,,,,17522.7,17526.7,17506.35,17524.15,,,34012
34013,2022-08-08 13:25:00,NIFTY,NSE,,,,,17524.5,17530.25,17524.15,17527.9,,,34013
34014,2022-08-08 13:30:00,NIFTY,NSE,,,,,17526.55,17531.7,17522.5,17529.3,,,34014
34015,2022-08-08 13:35:00,NIFTY,NSE,,,,,17527.95,17545.05,17523.4,17544.9,,,34015
34016,2022-08-08 13:40:00,NIFTY,NSE,,,,,17545.3,17548.7,17537.2,17541.95,,,34016
34017,2022-08-08 13:45:00,NIFTY,NSE,,,,,17541.65,17545.1,17535.5,17537.85,,,34017
34018,2022-08-08 13:50:00,NIFTY,NSE,,,,,17537.1,17544.7,17531.35,17542.3,,,34018
34019,2022-08-08 13:55:00,NIFTY,NSE,,,,,17542.15,17547.7,17532.6,17536.85,,,34019
34020,2022-08-08 14:00:00,NIFTY,NSE,,,,,17536.4,17542.75,17535.6,17536.75,,,34020
34021,2022-08-08 14:05:00,NIFTY,NSE,,,,,17536.45,17540.9,17525.15,17529.25,,,34021
34022,2022-08-08 14:10:00,NIFTY,NSE,,,,,17528.15,17533.25,17511.8,17513.3,,,34022
34023,2022-08-08 14:15:00,NIFTY,NSE,,,,,17513.2,17530.2,17513.2,17528.9,,,34023
34024,2022-08-08 14:20:00,NIFTY,NSE,,,,,17528.2,17537.3,17527.3,17529.7,,,34024
34025,2022-08-08 14:25:00,NIFTY,NSE,,,,,17528.5,17536.5,17528.15,17530.1,,,34025
34026,2022-08-08 14:30:00,NIFTY,NSE,,,,,17530.65,17531.75,17515.4,17517.3,,,34026
34027,2022-08-08 14:35:00,NIFTY,NSE,,,,,17517.4,17519.25,17506.85,17508.0,,,34027
34028,2022-08-08 14:40:00,NIFTY,NSE,,,,,17507.65,17518.4,17503.8,17512.9,,,34028
34029,2022-08-08 14:45:00,NIFTY,NSE,,,,,17512.0,17515.4,17485.85,17489.05,,,34029
34030,2022-08-08 14:50:00,NIFTY,NSE,,,,,17490.75,17525.7,17488.85,17525.6,,,34030
34031,2022-08-08 14:55:00,NIFTY,NSE,,,,,17525.15,17527.7,17509.7,17513.85,,,34031
34032,2022-08-08 15:00:00,NIFTY,NSE,,,,,17514.05,17527.5,17513.4,17522.55,,,34032
34033,2022-08-08 15:05:00,NIFTY,NSE,,,,,17522.0,17538.75,17522.0,17535.25,,,34033
34034,2022-08-08 15:10:00,NIFTY,NSE,,,,,17534.9,17536.5,17523.35,17523.4,,,34034
34035,2022-08-08 15:15:00,NIFTY,NSE,,,,,17522.8,17527.35,17520.3,17523.85,,,34035
34036,2022-08-08 15:20:00,NIFTY,NSE,,,,,17524.55,17529.35,17515.45,17517.85,,,34036
34037,2022-08-08 15:25:00,NIFTY,NSE,,,,,17517.55,17525.7,17514.1,17524.85,,,34037
34038,2022-08-08 15:30:00,NIFTY,NSE,,,,,17525.8,17533.5,17520.8,17525.7,,,34038
34039,2022-08-08 15:35:00,NIFTY,NSE,,,,,17525.7,17525.7,17525.1,17525.1,,,34039
34040,2022-08-08 15:40:00,NIFTY,NSE,,,,,17525.1,17525.1,17525.1,17525.1,,,34040
34041,2022-08-08 15:45:00,NIFTY,NSE,,,,,17525.1,17525.1,17525.1,17525.1,,,34041
34042,2022-08-08 15:50:00,NIFTY,NSE,,,,,17525.1,17525.1,17525.1,17525.1,,,34042
34043,2022-08-08 15:55:00,NIFTY,NSE,,,,,17525.1,17525.1,17525.1,17525.1,,,34043
34044,2022-08-08 16:00:00,NIFTY,NSE,,,,,17525.1,17525.1,17525.1,17525.1,,,34044
34045,2022-08-08 16:05:00,NIFTY,NSE,,,,,17525.1,17525.1,17525.1,17525.1,,,34045
34046,2022-08-10 07:35:00,NIFTY,NSE,,,,,17525.1,17525.1,17525.1,17525.1,,,34046
34047,2022-08-10 07:40:00,NIFTY,NSE,,,,,17525.1,17525.1,17525.1,17525.1,,,34047
34048,2022-08-10 07:45:00,NIFTY,NSE,,,,,17525.1,17525.1,17525.1,17525.1,,,34048
34049,2022-08-10 07:50:00,NIFTY,NSE,,,,,17525.1,17525.1,17525.1,17525.1,,,34049
34050,2022-08-10 07:55:00,NIFTY,NSE,,,,,17525.1,17525.1,17525.1,17525.1,,,34050
34051,2022-08-10 08:00:00,NIFTY,NSE,,,,,17525.1,17525.1,17525.1,17525.1,,,34051
34052,2022-08-10 08:05:00,NIFTY,NSE,,,,,17525.1,17525.1,17525.1,17525.1,,,34052
34053,2022-08-10 08:10:00,NIFTY,NSE,,,,,17525.1,17525.1,17525.1,17525.1,,,34053
34054,2022-08-10 08:15:00,NIFTY,NSE,,,,,17525.1,17525.1,17525.1,17525.1,,,34054
34055,2022-08-10 08:20:00,NIFTY,NSE,,,,,17525.1,17525.1,17525.1,17525.1,,,34055
34056,2022-08-10 08:25:00,NIFTY,NSE,,,,,17525.1,17525.1,17525.1,17525.1,,,34056
34057,2022-08-10 08:30:00,NIFTY,NSE,,,,,17525.1,17525.1,17525.1,17525.1,,,34057
34058,2022-08-10 08:35:00,NIFTY,NSE,,,,,17525.1,17525.1,17525.1,17525.1,,,34058
34059,2022-08-10 08:40:00,NIFTY,NSE,,,,,17525.1,17525.1,17525.1,17525.1,,,34059
34060,2022-08-10 08:45:00,NIFTY,NSE,,,,,17525.1,17525.1,17525.1,17525.1,,,34060
34061,2022-08-10 08:50:00,NIFTY,NSE,,,,,17525.1,17525.1,17525.1,17525.1,,,34061
34062,2022-08-10 08:55:00,NIFTY,NSE,,,,,17525.1,17525.1,17525.1,17525.1,,,34062
34063,2022-08-10 09:00:00,NIFTY,NSE,,,,,17525.1,17525.1,17011.55,17456.85,,,34063
34064,2022-08-10 09:05:00,NIFTY,NSE,,,,,17459.25,17600.0,17459.25,17589.1,,,34064
34065,2022-08-10 09:10:00,NIFTY,NSE,,,,,17589.25,17593.45,17563.85,17566.1,,,34065
34066,2022-08-10 09:15:00,NIFTY,NSE,,,,,17566.1,17566.1,17540.15,17542.15,,,34066
34067,2022-08-10 09:20:00,NIFTY,NSE,,,,,17542.0,17549.05,17479.25,17515.75,,,34067
34068,2022-08-10 09:25:00,NIFTY,NSE,,,,,17518.45,17556.25,17518.45,17556.2,,,34068
34069,2022-08-10 09:30:00,NIFTY,NSE,,,,,17554.3,17555.6,17520.05,17520.05,,,34069
34070,2022-08-10 09:35:00,NIFTY,NSE,,,,,17518.8,17520.1,17496.2,17501.6,,,34070
34071,2022-08-10 09:40:00,NIFTY,NSE,,,,,17502.05,17502.05,17478.15,17482.4,,,34071
34072,2022-08-10 09:45:00,NIFTY,NSE,,,,,17482.0,17509.6,17479.7,17497.5,,,34072
34073,2022-08-10 09:50:00,NIFTY,NSE,,,,,17498.0,17498.45,17460.45,17462.85,,,34073
34074,2022-08-10 09:55:00,NIFTY,NSE,,,,,17462.8,17478.65,17462.6,17467.75,,,34074
34075,2022-08-10 10:00:00,NIFTY,NSE,,,,,17467.5,17469.65,17446.35,17447.1,,,34075
34076,2022-08-10 10:05:00,NIFTY,NSE,,,,,17448.0,17459.45,17447.0,17447.8,,,34076
34077,2022-08-10 10:10:00,NIFTY,NSE,,,,,17447.65,17478.65,17443.55,17475.5,,,34077
34078,2022-08-10 10:15:00,NIFTY,NSE,,,,,17474.7,17514.45,17474.4,17514.45,,,34078
34079,2022-08-10 10:20:00,NIFTY,NSE,,,,,17514.05,17524.6,17504.45,17522.5,,,34079
34080,2022-08-10 10:25:00,NIFTY,NSE,,,,,17523.0,17529.85,17516.85,17518.2,,,34080
34081,2022-08-10 10:30:00,NIFTY,NSE,,,,,17518.65,17524.3,17511.9,17523.55,,,34081
34082,2022-08-10 10:35:00,NIFTY,NSE,,,,,17523.3,17542.35,17521.7,17527.0,,,34082
34083,2022-08-10 10:40:00,NIFTY,NSE,,,,,17527.3,17528.2,17518.65,17520.8,,,34083
34084,2022-08-10 10:45:00,NIFTY,NSE,,,,,17520.9,17525.5,17517.45,17525.5,,,34084
34085,2022-08-10 10:50:00,NIFTY,NSE,,,,,17525.65,17532.35,17523.35,17523.35,,,34085
34086,2022-08-10 10:55:00,NIFTY,NSE,,,,,17523.65,17529.75,17520.05,17523.1,,,34086
34087,2022-08-10 11:00:00,NIFTY,NSE,,,,,17522.6,17525.45,17510.45,17517.95,,,34087
34088,2022-08-10 11:05:00,NIFTY,NSE,,,,,17518.2,17523.65,17511.55,17513.0,,,34088
34089,2022-08-10 11:10:00,NIFTY,NSE,,,,,17512.7,17522.0,17509.25,17520.65,,,34089
34090,2022-08-10 11:15:00,NIFTY,NSE,,,,,17520.35,17523.6,17501.55,17504.05,,,34090
34091,2022-08-10 11:20:00,NIFTY,NSE,,,,,17504.15,17504.6,17495.0,17495.35,,,34091
34092,2022-08-10 11:25:00,NIFTY,NSE,,,,,17495.6,17500.1,17487.25,17495.65,,,34092
34093,2022-08-10 11:30:00,NIFTY,NSE,,,,,17495.75,17512.2,17495.75,17511.1,,,34093
34094,2022-08-10 11:35:00,NIFTY,NSE,,,,,17511.35,17516.4,17506.05,17508.55,,,34094
34095,2022-08-10 11:40:00,NIFTY,NSE,,,,,17508.7,17518.65,17508.7,17517.35,,,34095
34096,2022-08-10 11:45:00,NIFTY,NSE,,,,,17516.95,17517.0,17508.45,17509.6,,,34096
34097,2022-08-10 11:50:00,NIFTY,NSE,,,,,17510.2,17514.8,17502.7,17514.7,,,34097
34098,2022-08-10 11:55:00,NIFTY,NSE,,,,,17514.9,17514.9,17505.3,17506.3,,,34098
34099,2022-08-10 12:00:00,NIFTY,NSE,,,,,17506.3,17506.75,17492.5,17493.85,,,34099
34100,2022-08-10 12:05:00,NIFTY,NSE,,,,,17493.8,17502.25,17492.45,17498.3,,,34100
34101,2022-08-10 12:10:00,NIFTY,NSE,,,,,17498.55,17502.4,17482.0,17495.75,,,34101
34102,2022-08-10 12:15:00,NIFTY,NSE,,,,,17495.65,17512.35,17495.65,17512.0,,,34102
34103,2022-08-10 12:20:00,NIFTY,NSE,,,,,17511.45,17519.45,17509.75,17517.05,,,34103
34104,2022-08-10 12:25:00,NIFTY,NSE,,,,,17516.9,17521.45,17512.75,17518.05,,,34104
34105,2022-08-10 12:30:00,NIFTY,NSE,,,,,17518.3,17519.25,17510.9,17511.05,,,34105
34106,2022-08-10 12:35:00,NIFTY,NSE,,,,,17511.2,17512.0,17502.35,17508.7,,,34106
34107,2022-08-10 12:40:00,NIFTY,NSE,,,,,17509.1,17515.95,17499.8,17506.25,,,34107
34108,2022-08-10 12:45:00,NIFTY,NSE,,,,,17507.35,17520.4,17506.1,17518.3,,,34108
34109,2022-08-10 12:50:00,NIFTY,NSE,,,,,17518.4,17519.15,17511.5,17516.8,,,34109
34110,2022-08-10 12:55:00,NIFTY,NSE,,,,,17517.5,17518.5,17508.9,17510.75,,,34110
34111,2022-08-10 13:00:00,NIFTY,NSE,,,,,17510.95,17514.6,17506.6,17512.45,,,34111
34112,2022-08-10 13:05:00,NIFTY,NSE,,,,,17512.45,17521.3,17500.35,17511.75,,,34112
34113,2022-08-10 13:10:00,NIFTY,NSE,,,,,17512.35,17513.2,17496.6,17497.5,,,34113
34114,2022-08-10 13:15:00,NIFTY,NSE,,,,,17497.9,17503.75,17494.8,17499.4,,,34114
34115,2022-08-10 13:20:00,NIFTY,NSE,,,,,17500.65,17508.7,17499.2,17506.7,,,34115
34116,2022-08-10 13:25:00,NIFTY,NSE,,,,,17506.85,17508.3,17498.7,17501.2,,,34116
34117,2022-08-10 13:30:00,NIFTY,NSE,,,,,17502.2,17503.3,17479.55,17493.6,,,34117
34118,2022-08-10 13:35:00,NIFTY,NSE,,,,,17493.55,17497.0,17488.1,17495.15,,,34118
34119,2022-08-10 13:40:00,NIFTY,NSE,,,,,17495.85,17496.9,17489.5,17493.05,,,34119
34120,2022-08-10 13:45:00,NIFTY,NSE,,,,,17493.65,17503.95,17486.7,17499.85,,,34120
34121,2022-08-10 13:50:00,NIFTY,NSE,,,,,17500.15,17503.75,17488.9,17491.4,,,34121
34122,2022-08-10 13:55:00,NIFTY,NSE,,,,,17491.75,17503.85,17489.9,17499.35,,,34122
34123,2022-08-10 14:00:00,NIFTY,NSE,,,,,17500.15,17502.45,17491.7,17502.35,,,34123
34124,2022-08-10 14:05:00,NIFTY,NSE,,,,,17502.1,17517.0,17498.9,17514.15,,,34124
34125,2022-08-10 14:10:00,NIFTY,NSE,,,,,17514.5,17516.0,17509.85,17513.05,,,34125
34126,2022-08-10 14:15:00,NIFTY,NSE,,,,,17513.65,17535.8,17512.6,17534.95,,,34126
34127,2022-08-10 14:20:00,NIFTY,NSE,,,,,17535.35,17543.55,17531.5,17538.65,,,34127
34128,2022-08-10 14:25:00,NIFTY,NSE,,,,,17539.35,17540.3,17529.5,17533.35,,,34128
34129,2022-08-10 14:30:00,NIFTY,NSE,,,,,17534.9,17535.7,17528.25,17532.5,,,34129
34130,2022-08-10 14:35:00,NIFTY,NSE,,,,,17532.2,17533.1,17522.25,17532.2,,,34130
34131,2022-08-10 14:40:00,NIFTY,NSE,,,,,17532.4,17534.5,17518.45,17519.5,,,34131
34132,2022-08-10 14:45:00,NIFTY,NSE,,,,,17520.35,17528.25,17518.5,17526.65,,,34132
34133,2022-08-10 14:50:00,NIFTY,NSE,,,,,17527.7,17529.6,17513.05,17517.0,,,34133
34134,2022-08-10 14:55:00,NIFTY,NSE,,,,,17517.4,17533.15,17517.2,17524.0,,,34134
34135,2022-08-10 15:00:00,NIFTY,NSE,,,,,17524.15,17537.65,17520.65,17537.2,,,34135
34136,2022-08-10 15:05:00,NIFTY,NSE,,,,,17539.95,17546.8,17523.5,17534.0,,,34136
34137,2022-08-10 15:10:00,NIFTY,NSE,,,,,17534.15,17545.0,17530.65,17543.2,,,34137
34138,2022-08-10 15:15:00,NIFTY,NSE,,,,,17543.8,17544.45,17535.65,17536.15,,,34138
34139,2022-08-10 15:20:00,NIFTY,NSE,,,,,17537.35,17540.05,17530.35,17530.4,,,34139
34140,2022-08-10 15:25:00,NIFTY,NSE,,,,,17529.95,17537.9,17522.05,17534.7,,,34140
34141,2022-08-10 15:30:00,NIFTY,NSE,,,,,17534.45,17535.5,17520.4,17523.15,,,34141
34142,2022-08-10 15:35:00,NIFTY,NSE,,,,,17523.15,17534.75,17523.15,17534.75,,,34142
34143,2022-08-10 15:40:00,NIFTY,NSE,,,,,17534.75,17534.75,17534.75,17534.75,,,34143
34144,2022-08-10 15:45:00,NIFTY,NSE,,,,,17534.75,17534.75,17534.75,17534.75,,,34144
34145,2022-08-10 15:50:00,NIFTY,NSE,,,,,17534.75,17534.75,17534.75,17534.75,,,34145
34146,2022-08-10 15:55:00,NIFTY,NSE,,,,,17534.75,17534.75,17534.75,17534.75,,,34146
34147,2022-08-10 16:00:00,NIFTY,NSE,,,,,17534.75,17534.75,17534.75,17534.75,,,34147
34148,2022-08-10 16:05:00,NIFTY,NSE,,,,,17534.75,17534.75,17534.75,17534.75,,,34148
34149,2022-08-11 07:40:00,NIFTY,NSE,,,,,17534.75,17534.75,17534.75,17534.75,,,34149
34150,2022-08-11 07:45:00,NIFTY,NSE,,,,,17534.75,17534.75,17534.75,17534.75,,,34150
34151,2022-08-11 07:50:00,NIFTY,NSE,,,,,17534.75,17534.75,17534.75,17534.75,,,34151
34152,2022-08-11 07:55:00,NIFTY,NSE,,,,,17534.75,17534.75,17534.75,17534.75,,,34152
34153,2022-08-11 08:00:00,NIFTY,NSE,,,,,17534.75,17534.75,17534.75,17534.75,,,34153
34154,2022-08-11 08:05:00,NIFTY,NSE,,,,,17534.75,17534.75,17534.75,17534.75,,,34154
34155,2022-08-11 08:10:00,NIFTY,NSE,,,,,17534.75,17534.75,17534.75,17534.75,,,34155
34156,2022-08-11 08:15:00,NIFTY,NSE,,,,,17534.75,17534.75,17534.75,17534.75,,,34156
34157,2022-08-11 08:20:00,NIFTY,NSE,,,,,17534.75,17534.75,17534.75,17534.75,,,34157
34158,2022-08-11 08:25:00,NIFTY,NSE,,,,,17534.75,17534.75,17534.75,17534.75,,,34158
34159,2022-08-11 08:30:00,NIFTY,NSE,,,,,17534.75,17534.75,17534.75,17534.75,,,34159
34160,2022-08-11 08:35:00,NIFTY,NSE,,,,,17534.75,17534.75,17534.75,17534.75,,,34160
34161,2022-08-11 08:40:00,NIFTY,NSE,,,,,17534.75,17534.75,17534.75,17534.75,,,34161
34162,2022-08-11 08:45:00,NIFTY,NSE,,,,,17534.75,17534.75,17534.75,17534.75,,,34162
34163,2022-08-11 08:50:00,NIFTY,NSE,,,,,17534.75,17534.75,17534.75,17534.75,,,34163
34164,2022-08-11 08:55:00,NIFTY,NSE,,,,,17534.75,17534.75,17534.75,17534.75,,,34164
34165,2022-08-11 09:00:00,NIFTY,NSE,,,,,17534.75,17534.75,17219.05,17457.5,,,34165
34166,2022-08-11 09:05:00,NIFTY,NSE,,,,,17461.6,17672.75,17461.4,17672.75,,,34166
34167,2022-08-11 09:10:00,NIFTY,NSE,,,,,17673.05,17711.65,17664.9,17711.65,,,34167
34168,2022-08-11 09:15:00,NIFTY,NSE,,,,,17711.65,17716.65,17686.1,17694.05,,,34168
34169,2022-08-11 09:20:00,NIFTY,NSE,,,,,17694.7,17712.95,17688.15,17695.65,,,34169
34170,2022-08-11 09:25:00,NIFTY,NSE,,,,,17695.2,17696.8,17676.75,17681.85,,,34170
34171,2022-08-11 09:30:00,NIFTY,NSE,,,,,17682.7,17688.0,17670.9,17673.95,,,34171
34172,2022-08-11 09:35:00,NIFTY,NSE,,,,,17671.6,17686.8,17670.95,17675.0,,,34172
34173,2022-08-11 09:40:00,NIFTY,NSE,,,,,17675.8,17682.25,17668.4,17681.1,,,34173
34174,2022-08-11 09:45:00,NIFTY,NSE,,,,,17680.5,17694.75,17678.75,17690.95,,,34174
34175,2022-08-11 09:50:00,NIFTY,NSE,,,,,17690.4,17698.4,17685.95,17690.85,,,34175
34176,2022-08-11 09:55:00,NIFTY,NSE,,,,,17691.4,17691.45,17682.0,17685.65,,,34176
34177,2022-08-11 10:00:00,NIFTY,NSE,,,,,17685.8,17696.85,17682.5,17691.6,,,34177
34178,2022-08-11 10:05:00,NIFTY,NSE,,,,,17692.5,17698.5,17682.75,17683.5,,,34178
34179,2022-08-11 10:10:00,NIFTY,NSE,,,,,17684.15,17688.65,17683.1,17684.45,,,34179
34180,2022-08-11 10:15:00,NIFTY,NSE,,,,,17684.15,17687.6,17672.35,17674.25,,,34180
34181,2022-08-11 10:20:00,NIFTY,NSE,,,,,17674.5,17685.3,17674.45,17681.95,,,34181
34182,2022-08-11 10:25:00,NIFTY,NSE,,,,,17682.3,17689.6,17681.9,17687.15,,,34182
34183,2022-08-11 10:30:00,NIFTY,NSE,,,,,17687.45,17687.7,17679.75,17681.45,,,34183
34184,2022-08-11 10:35:00,NIFTY,NSE,,,,,17681.85,17695.0,17681.75,17691.35,,,34184
34185,2022-08-11 10:40:00,NIFTY,NSE,,,,,17691.6,17694.05,17685.0,17692.45,,,34185
34186,2022-08-11 10:45:00,NIFTY,NSE,,,,,17692.6,17693.1,17686.3,17686.8,,,34186
34187,2022-08-11 10:50:00,NIFTY,NSE,,,,,17686.9,17689.5,17682.4,17684.6,,,34187
34188,2022-08-11 10:55:00,NIFTY,NSE,,,,,17684.45,17690.45,17684.45,17689.75,,,34188
34189,2022-08-11 11:00:00,NIFTY,NSE,,,,,17690.1,17691.15,17681.15,17683.6,,,34189
34190,2022-08-11 11:05:00,NIFTY,NSE,,,,,17684.25,17687.6,17674.8,17676.45,,,34190
34191,2022-08-11 11:10:00,NIFTY,NSE,,,,,17676.85,17679.2,17675.45,17677.05,,,34191
34192,2022-08-11 11:15:00,NIFTY,NSE,,,,,17676.25,17682.55,17674.25,17682.3,,,34192
34193,2022-08-11 11:20:00,NIFTY,NSE,,,,,17681.8,17688.1,17681.8,17687.0,,,34193
34194,2022-08-11 11:25:00,NIFTY,NSE,,,,,17687.05,17687.95,17679.6,17680.15,,,34194
34195,2022-08-11 11:30:00,NIFTY,NSE,,,,,17680.0,17681.1,17645.85,17672.1,,,34195
34196,2022-08-11 11:35:00,NIFTY,NSE,,,,,17671.2,17675.5,17660.7,17660.7,,,34196
34197,2022-08-11 11:40:00,NIFTY,NSE,,,,,17660.85,17666.85,17656.1,17656.9,,,34197
34198,2022-08-11 11:45:00,NIFTY,NSE,,,,,17657.25,17665.25,17652.55,17656.65,,,34198
34199,2022-08-11 11:50:00,NIFTY,NSE,,,,,17656.65,17662.6,17652.5,17659.25,,,34199
34200,2022-08-11 11:55:00,NIFTY,NSE,,,,,17659.35,17666.1,17657.95,17657.95,,,34200
34201,2022-08-11 12:00:00,NIFTY,NSE,,,,,17657.45,17666.9,17656.9,17664.7,,,34201
34202,2022-08-11 12:05:00,NIFTY,NSE,,,,,17664.65,17668.35,17660.5,17660.5,,,34202
34203,2022-08-11 12:10:00,NIFTY,NSE,,,,,17659.75,17664.15,17653.1,17662.65,,,34203
34204,2022-08-11 12:15:00,NIFTY,NSE,,,,,17662.6,17664.2,17657.95,17660.35,,,34204
34205,2022-08-11 12:20:00,NIFTY,NSE,,,,,17660.0,17684.6,17659.8,17683.6,,,34205
