date,token,stoploss,max_order,net_P&L,time,SP_1,SP_time_1,CE_sell_1,PE_sell_1,CE_buy_1,PE_buy_1,start_time_CE_1,start_time_PE_1,end_time_CE_1,end_time_PE_1,SP_2,SP_time_2,CE_sell_2,PE_sell_2,CE_buy_2,PE_buy_2,start_time_CE_2,start_time_PE_2,end_time_CE_2,end_time_PE_2,SP_3,SP_time_3,CE_sell_3,PE_sell_3,CE_buy_3,PE_buy_3,start_time_CE_3,start_time_PE_3,end_time_CE_3,end_time_PE_3,SP_4,SP_time_4,CE_sell_4,PE_sell_4,CE_buy_4,PE_buy_4,start_time_CE_4,start_time_PE_4,end_time_CE_4,end_time_PE_4,SP_5,SP_time_5,CE_sell_5,PE_sell_5,CE_buy_5,PE_buy_5,start_time_CE_5,start_time_PE_5,end_time_CE_5,end_time_PE_5,SP_6,SP_time_6,CE_sell_6,PE_sell_6,CE_buy_6,PE_buy_6,start_time_CE_6,start_time_PE_6,end_time_CE_6,end_time_PE_6,SP_7,SP_time_7,CE_sell_7,PE_sell_7,CE_buy_7,PE_buy_7,start_time_CE_7,start_time_PE_7,end_time_CE_7,end_time_PE_7,SP_8,SP_time_8,CE_sell_8,PE_sell_8,CE_buy_8,PE_buy_8,start_time_CE_8,start_time_PE_8,end_time_CE_8,end_time_PE_8,SP_9,SP_time_9,CE_sell_9,PE_sell_9,CE_buy_9,PE_buy_9,start_time_CE_9,start_time_PE_9,end_time_CE_9,end_time_PE_9,SP_10,SP_time_10,CE_sell_10,PE_sell_10,CE_buy_10,PE_buy_10,start_time_CE_10,start_time_PE_10,end_time_CE_10,end_time_PE_10
2022-03-10,BNF,0.95,3,145.54999999999998,5.551350355148315,35000,09:15:00,187.4,360.15,284.3,122.5,09:15:00,09:15:00,10:07:00,12:11:00,35100,12:12:00,200.0,189.5,117.1,267.6,12:12:00,12:12:00,13:23:00,12:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-17,BNF,0.95,3,302.90000000000003,5.816164970397949,36400,09:15:00,190.2,226.8,55.2,58.9,09:15:00,09:15:00,15:15:00,14:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-24,BNF,0.95,3,4.700000000000031,5.38323187828064,35700,09:15:00,202.55,220.5,283.9,105.1,09:15:00,09:15:00,09:54:00,11:51:00,35700,11:52:00,168.9,116.35,87.7,226.9,11:52:00,11:52:00,13:27:00,12:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,BNF,0.95,3,22.799999999999983,5.868004322052002,36400,09:15:00,183.75,161.35,220.9,101.4,09:15:00,09:15:00,09:36:00,14:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-07,BNF,0.95,3,-0.8500000000000121,2.9725844860076904,37400,09:15:00,168.55,135.0,290.6,13.8,09:15:00,09:15:00,11:29:00,13:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-13,BNF,0.95,3,54.499999999999986,2.7321512699127197,37900,09:15:00,165.95,115.75,40.8,186.4,09:15:00,09:15:00,13:16:00,10:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-21,BNF,0.95,3,88.75,4.48708963394165,36500,09:15:00,152.65,121.9,184.9,0.9,09:15:00,09:15:00,11:24:00,15:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-28,BNF,0.95,3,188.95000000000002,6.502815008163452,36200,09:15:00,125.5,156.05,90.4,2.2,09:15:00,09:15:00,12:33:00,15:04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-05,BNF,0.95,3,51.75000000000003,4.438973426818848,35700,09:15:00,108.25,186.55,211.1,86.9,09:15:00,09:15:00,10:17:00,11:35:00,35700,11:36:00,135.8,90.5,162.4,84.9,11:36:00,11:36:00,12:34:00,12:46:00,35700,12:47:00,96.9,74.15,3.0,92.1,12:47:00,12:47:00,14:47:00,13:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-12,BNF,0.95,3,-31.8,2.4489381313323975,34300,09:15:00,140.05,163.25,16.8,318.3,09:15:00,09:15:00,13:19:00,09:36:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,BNF,0.95,3,128.3,3.8863914012908936,33600,09:15:00,199.85,239.85,0.7,310.7,09:15:00,09:15:00,15:15:00,13:06:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-26,BNF,0.95,3,211.35000000000005,5.230111837387085,34700,09:15:00,153.8,167.15,49.0,60.6,09:15:00,09:15:00,12:53:00,13:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-02,BNF,0.95,3,-4.3500000000000085,4.109395503997803,35400,09:15:00,172.4,117.05,289.8,4.0,09:15:00,09:15:00,09:56:00,15:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-09,BNF,0.95,3,57.55000000000001,2.954341173171997,34800,09:15:00,146.5,122.95,127.8,84.1,09:15:00,09:15:00,10:30:00,13:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-16,BNF,0.95,3,38.25000000000002,3.624424695968628,33700,09:15:00,129.05,136.5,0.6,226.7,09:15:00,09:15:00,15:15:00,10:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-23,BNF,0.95,3,-21.80000000000001,3.398780345916748,32900,09:15:00,111.35,161.5,217.1,43.9,09:15:00,09:15:00,09:24:00,11:51:00,33200,11:52:00,77.5,165.85,10.5,266.5,11:52:00,11:52:00,13:31:00,12:29:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-30,BNF,0.95,3,-41.949999999999974,7.807905197143555,33300,09:15:00,197.0,146.05,384.2,0.8,09:15:00,09:15:00,09:44:00,15:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,BNF,0.95,3,76.5,3.515146255493164,34600,09:15:00,185.15,124.25,210.5,22.4,09:15:00,09:15:00,13:10:00,14:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-14,BNF,0.95,3,116.09999999999998,3.536292314529419,34900,09:15:00,152.0,156.1,18.2,173.8,09:15:00,09:15:00,13:45:00,11:16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-21,BNF,0.95,3,-28.100000000000005,2.738529682159424,35900,09:15:00,143.6,127.0,280.0,18.7,09:15:00,09:15:00,11:19:00,13:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-28,BNF,0.95,3,9.100000000000009,4.560007095336914,37100,09:15:00,164.65,124.45,275.5,4.5,09:15:00,09:15:00,14:14:00,14:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-04,BNF,0.95,3,113.04999999999998,4.043529272079468,38100,09:15:00,168.95,125.7,1.3,180.3,09:15:00,09:15:00,15:01:00,10:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-11,BNF,0.95,3,32.75000000000001,4.2931740283966064,38700,09:15:00,120.6,148.25,235.2,0.9,09:15:00,09:15:00,15:03:00,15:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-18,BNF,0.95,3,-97.00000000000001,3.5074031352996826,39300,09:15:00,147.1,124.75,286.8,44.5,09:15:00,09:15:00,09:50:00,11:16:00,39400,11:17:00,135.55,76.6,118.2,131.5,11:17:00,11:17:00,14:14:00,12:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-25,BNF,0.95,3,7.950000000000024,5.875620126724243,39200,09:15:00,136.75,132.6,266.7,94.3,09:15:00,09:15:00,12:04:00,11:24:00,39400,12:05:00,118.5,75.2,16.1,78.0,12:05:00,12:05:00,14:44:00,14:26:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-18,BNF,1.0,3,31.249999999999993,4.367591142654419,36100,09:15:00,111.15,136.0,1.1,214.8,09:15:00,09:15:00,15:15:00,12:37:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-26,BNF,1.0,3,-32.10000000000001,10.570830583572388,35500,09:15:00,119.1,146.4,211.3,51.7,09:15:00,09:15:00,11:33:00,12:52:00,35600,12:53:00,89.0,79.4,178.0,25.0,12:53:00,12:53:00,14:03:00,14:26:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-02,BNF,1.0,3,55.44999999999998,4.769026517868042,36500,09:15:00,152.7,115.85,212.5,0.6,09:15:00,09:15:00,10:42:00,15:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-09,BNF,1.0,3,55.599999999999994,4.28049373626709,36800,09:15:00,127.2,147.6,2.2,217.0,09:15:00,09:15:00,15:03:00,10:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-16,BNF,1.0,3,106.94999999999999,5.418289422988892,37000,09:15:00,97.05,118.0,107.2,0.9,09:15:00,09:15:00,10:10:00,15:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-23,BNF,1.0,3,54.750000000000014,4.104053497314453,37300,09:15:00,144.6,200.15,289.2,0.8,09:15:00,09:15:00,10:10:00,15:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,BNF,1.0,3,277.65,6.729448318481445,37700,09:15:00,244.8,130.95,1.5,96.6,09:15:00,09:15:00,15:15:00,12:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-07,BNF,1.0,3,62.150000000000006,4.214752197265625,37800,09:15:00,141.45,136.4,145.1,70.6,09:15:00,09:15:00,12:31:00,13:37:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-14,BNF,1.0,3,-23.400000000000006,2.9525375366210938,38700,09:15:00,174.75,105.45,275.8,27.8,09:15:00,09:15:00,13:48:00,13:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-21,BNF,1.0,3,47.699999999999996,2.8606855869293213,39700,09:15:00,175.85,153.45,17.4,264.2,09:15:00,09:15:00,14:27:00,11:16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-28,BNF,1.0,3,73.5,4.132643938064575,40700,09:15:00,224.1,147.0,3.6,294.0,09:15:00,09:15:00,14:59:00,09:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-03,BNF,1.0,3,110.04999999999998,4.346186637878418,40000,09:15:00,185.95,150.0,40.9,185.0,09:15:00,09:15:00,13:51:00,11:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-11,BNF,1.0,3,163.75,2.987809896469116,38700,09:15:00,263.05,130.1,24.1,205.3,09:15:00,09:15:00,14:25:00,12:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-18,BNF,1.0,3,161.85,2.334871768951416,37900,09:15:00,330.05,93.3,149.1,112.4,09:15:00,09:15:00,13:21:00,09:32:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-25,BNF,1.0,3,102.60000000000002,4.554429292678833,37300,09:15:00,175.3,186.55,191.9,151.4,09:15:00,09:15:00,11:15:00,12:43:00,37300,12:44:00,108.25,150.4,167.1,7.5,12:44:00,12:44:00,14:25:00,15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-02,BNF,1.0,3,127.64999999999998,3.6845591068267822,36200,09:15:00,226.1,211.15,265.4,44.2,09:15:00,09:15:00,15:00:00,14:02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-09,BNF,1.0,3,16.55000000000002,4.498082399368286,37400,09:15:00,123.4,197.85,28.0,353.2,09:15:00,09:15:00,12:57:00,09:31:00,37200,12:58:00,100.2,74.4,5.6,92.5,12:58:00,12:58:00,14:51:00,13:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-16,BNF,1.0,3,42.59999999999999,4.349819898605347,37100,09:15:00,163.7,165.0,0.6,285.5,09:15:00,09:15:00,15:15:00,09:57:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-23,BNF,1.0,3,147.5,2.7468347549438477,35300,09:15:00,136.45,163.85,100.8,52.0,09:15:00,09:15:00,12:15:00,13:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-12-30,BNF,1.0,3,13.999999999999995,5.330944299697876,34800,09:15:00,186.65,130.55,299.6,3.6,09:15:00,09:15:00,13:38:00,15:02:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-06,BNF,1.0,3,0,48.1156325340271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-13,BNF,1.0,3,38.150000000000034,2.7453739643096924,38700,09:15:00,109.0,234.55,19.0,286.4,09:15:00,09:15:00,14:03:00,10:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-20,BNF,1.0,3,85.00000000000001,4.762759685516357,38100,09:15:00,131.05,164.65,0.7,210.0,09:15:00,09:15:00,15:15:00,10:44:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-27,BNF,1.0,3,96.79999999999995,5.541934490203857,37100,09:15:00,296.15,217.6,242.5,161.6,09:15:00,09:15:00,12:47:00,12:02:00,37300,12:48:00,131.55,121.1,263.1,2.4,12:48:00,12:48:00,13:12:00,15:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-03,BNF,1.0,3,101.30000000000003,2.582703113555908,39300,09:15:00,197.4,128.3,101.1,123.3,09:15:00,09:15:00,12:38:00,13:39:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-10,BNF,1.0,3,120.64999999999998,4.097734451293945,38700,09:15:00,174.0,181.95,234.8,0.5,09:15:00,09:15:00,10:28:00,15:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-17,BNF,1.0,3,-153.84999999999997,4.228375673294067,38100,09:15:00,146.4,203.65,79.2,299.9,09:15:00,09:15:00,10:59:00,09:29:00,37900,11:00:00,154.1,164.4,135.1,277.7,11:00:00,11:00:00,12:34:00,11:41:00,37900,12:35:00,142.5,129.0,84.3,217.7,12:35:00,12:35:00,13:43:00,14:05:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-24,BNF,1.0,3,-77.74999999999991,3.661698579788208,36600,09:15:00,246.3,434.35,9.6,748.8,09:15:00,09:15:00,13:50:00,13:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-03,BNF,1.0,3,71.10000000000002,3.3789920806884766,35700,09:15:00,282.3,197.2,14.0,394.4,09:15:00,09:15:00,13:45:00,09:37:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-10,BNF,1.0,3,125.24999999999997,5.003882884979248,35000,09:15:00,187.4,360.15,291.6,125.6,09:15:00,09:15:00,10:08:00,12:11:00,35100,12:12:00,200.0,189.5,120.1,274.5,12:12:00,12:12:00,13:23:00,12:48:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-17,BNF,1.0,3,300.0,5.280203819274902,36400,09:15:00,190.2,226.8,56.6,60.4,09:15:00,09:15:00,15:15:00,14:49:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-24,BNF,1.0,3,-7.19999999999996,4.981618881225586,35700,09:15:00,202.55,220.5,291.2,107.8,09:15:00,09:15:00,09:57:00,11:52:00,35700,11:53:00,172.5,113.85,89.9,227.7,11:53:00,11:53:00,13:27:00,12:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-31,BNF,1.0,3,14.5,5.299792051315308,36400,09:15:00,183.75,161.35,226.6,104.0,09:15:00,09:15:00,09:45:00,14:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-07,BNF,1.0,3,-8.75000000000001,3.0598998069763184,37400,09:15:00,168.55,135.0,298.1,14.2,09:15:00,09:15:00,11:33:00,13:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-13,BNF,1.0,3,48.7,2.787184238433838,37900,09:15:00,165.95,115.75,41.8,191.2,09:15:00,09:15:00,13:16:00,10:09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-21,BNF,1.0,3,84.05000000000001,4.649153470993042,36500,09:15:00,152.65,121.9,189.6,0.9,09:15:00,09:15:00,11:25:00,15:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-28,BNF,1.0,3,186.55,6.664687871932983,36200,09:15:00,125.5,156.05,92.7,2.3,09:15:00,09:15:00,12:34:00,15:04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-05,BNF,1.0,3,123.25000000000003,4.303306579589844,35700,09:15:00,108.25,186.55,216.5,89.1,09:15:00,09:15:00,10:17:00,11:36:00,35700,11:37:00,139.15,85.1,3.1,87.1,11:37:00,11:37:00,14:47:00,13:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-12,BNF,1.0,3,-40.39999999999999,2.549666404724121,34300,09:15:00,140.05,163.25,17.2,326.5,09:15:00,09:15:00,13:19:00,09:36:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-19,BNF,1.0,3,120.3,4.095815896987915,33600,09:15:00,199.85,239.85,0.7,318.7,09:15:00,09:15:00,15:15:00,13:08:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-26,BNF,1.0,3,208.45000000000005,5.278100967407227,34700,09:15:00,153.8,167.15,50.3,62.2,09:15:00,09:15:00,12:53:00,13:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-02,BNF,1.0,3,25.04999999999999,4.187570571899414,35400,09:15:00,172.4,117.05,260.3,4.1,09:15:00,09:15:00,13:45:00,15:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-09,BNF,1.0,3,52.050000000000026,3.0419158935546875,34800,09:15:00,146.5,122.95,131.1,86.3,09:15:00,09:15:00,10:35:00,13:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-16,BNF,1.0,3,32.45000000000001,3.633608102798462,33700,09:15:00,129.05,136.5,0.6,232.5,09:15:00,09:15:00,15:15:00,10:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-23,BNF,1.0,3,-35.60000000000001,3.3498754501342773,32900,09:15:00,111.35,161.5,222.7,45.0,09:15:00,09:15:00,09:24:00,11:51:00,33200,11:52:00,77.5,165.85,10.8,273.3,11:52:00,11:52:00,13:31:00,12:29:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-30,BNF,1.0,3,-51.749999999999986,7.267423391342163,33300,09:15:00,197.0,146.05,394.0,0.8,09:15:00,09:15:00,09:45:00,15:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-07,BNF,1.0,3,70.5,3.1375741958618164,34600,09:15:00,185.15,124.25,215.9,23.0,09:15:00,09:15:00,13:10:00,14:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-14,BNF,1.0,3,111.09999999999998,3.3427603244781494,34900,09:15:00,152.0,156.1,18.7,178.3,09:15:00,09:15:00,13:45:00,11:17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
