date,token,stoploss,max_order,net_P&L,time,SP_1,SP_time_1,CE_sell_1,PE_sell_1,CE_buy_1,PE_buy_1,start_time_CE_1,start_time_PE_1,end_time_CE_1,end_time_PE_1,SP_2,SP_time_2,CE_sell_2,PE_sell_2,CE_buy_2,PE_buy_2,start_time_CE_2,start_time_PE_2,end_time_CE_2,end_time_PE_2,SP_3,SP_time_3,CE_sell_3,PE_sell_3,CE_buy_3,PE_buy_3,start_time_CE_3,start_time_PE_3,end_time_CE_3,end_time_PE_3,SP_4,SP_time_4,CE_sell_4,PE_sell_4,CE_buy_4,PE_buy_4,start_time_CE_4,start_time_PE_4,end_time_CE_4,end_time_PE_4,SP_5,SP_time_5,CE_sell_5,PE_sell_5,CE_buy_5,PE_buy_5,start_time_CE_5,start_time_PE_5,end_time_CE_5,end_time_PE_5,SP_6,SP_time_6,CE_sell_6,PE_sell_6,CE_buy_6,PE_buy_6,start_time_CE_6,start_time_PE_6,end_time_CE_6,end_time_PE_6,SP_7,SP_time_7,CE_sell_7,PE_sell_7,CE_buy_7,PE_buy_7,start_time_CE_7,start_time_PE_7,end_time_CE_7,end_time_PE_7,SP_8,SP_time_8,CE_sell_8,PE_sell_8,CE_buy_8,PE_buy_8,start_time_CE_8,start_time_PE_8,end_time_CE_8,end_time_PE_8,SP_9,SP_time_9,CE_sell_9,PE_sell_9,CE_buy_9,PE_buy_9,start_time_CE_9,start_time_PE_9,end_time_CE_9,end_time_PE_9,SP_10,SP_time_10,CE_sell_10,PE_sell_10,CE_buy_10,PE_buy_10,start_time_CE_10,start_time_PE_10,end_time_CE_10,end_time_PE_10
2022-11-03,BNF,0.7,3,-3.399999999999994,3.9314873218536377,40900,09:15:00,206.15,141.25,350.5,0.3,09:15:00,09:15:00,09:31:00,15:14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-10,BNF,0.7,3,28.74999999999999,3.403954029083252,41600,09:15:00,104.1,135.85,10.7,200.5,09:15:00,09:15:00,14:03:00,12:04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-17,BNF,0.7,3,94.4,3.3890106678009033,42400,09:15:00,143.95,94.15,141.2,2.5,09:15:00,09:15:00,12:44:00,14:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-24,BNF,0.7,3,16.099999999999998,3.755206823348999,42800,09:15:00,72.75,92.25,123.7,25.2,09:15:00,09:15:00,09:33:00,13:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-01,BNF,0.7,3,51.80000000000001,3.1934163570404053,43400,09:15:00,100.45,77.65,27.0,99.3,09:15:00,09:15:00,13:40:00,10:18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-08,BNF,0.7,3,89.35000000000001,4.5175933837890625,43200,09:15:00,92.6,136.75,139.7,0.3,09:15:00,09:15:00,09:42:00,15:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-15,BNF,0.7,3,99.2,4.077222585678101,44000,09:15:00,109.3,96.2,16.7,89.6,09:15:00,09:15:00,14:13:00,11:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-22,BNF,0.7,3,38.19999999999997,2.5224058628082275,42900,09:15:00,157.45,156.95,9.4,266.8,09:15:00,09:15:00,13:09:00,09:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29,BNF,0.7,3,236.55,7.742685556411743,42700,09:15:00,118.15,188.0,68.6,1.0,09:15:00,09:15:00,10:48:00,15:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-05,BNF,0.7,3,98.55000000000003,4.333439588546753,43100,09:15:00,138.05,183.8,3.8,219.5,09:15:00,09:15:00,14:28:00,09:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-12,BNF,0.7,3,115.30000000000001,3.3418259620666504,42100,09:15:00,213.65,166.4,77.2,185.2,09:15:00,09:15:00,12:53:00,09:22:00,42100,12:54:00,99.4,105.35,28.0,179.1,12:54:00,12:54:00,14:08:00,13:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-19,BNF,0.7,3,105.9,4.838288307189941,42300,09:15:00,200.6,127.15,222.7,80.8,09:15:00,09:15:00,11:03:00,11:07:00,42400,11:08:00,86.55,136.6,9.7,131.8,11:08:00,11:08:00,14:55:00,14:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25,BNF,0.7,3,67.9,8.029283285140991,42600,09:15:00,145.3,109.9,0.5,186.8,09:15:00,09:15:00,15:15:00,09:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-02,BNF,0.7,3,252.04999999999993,3.159858465194702,40100,09:15:00,304.45,323.85,304.3,216.8,09:15:00,09:15:00,09:24:00,10:29:00,40200,10:30:00,250.55,278.7,381.6,116.0,10:30:00,10:30:00,11:11:00,12:20:00,40300,12:21:00,202.85,157.95,94.9,152.7,12:21:00,12:21:00,13:59:00,13:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-09,BNF,0.7,3,44.50000000000001,3.562324047088623,41500,09:15:00,149.85,183.05,36.9,251.5,09:15:00,09:15:00,13:34:00,09:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-16,BNF,0.7,3,28.50000000000002,2.805537223815918,41900,09:15:00,102.45,125.15,54.4,144.7,09:15:00,09:15:00,13:21:00,10:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-23,BNF,0.7,3,-77.35,7.009798049926758,40000,09:15:00,142.4,155.65,79.3,264.6,09:15:00,09:15:00,09:53:00,09:33:00,39900,09:54:00,137.05,164.55,233.0,78.8,09:54:00,09:54:00,10:04:00,10:52:00,40000,10:53:00,116.95,117.95,55.7,200.5,10:53:00,10:53:00,12:54:00,11:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02,BNF,0.7,3,83.00000000000001,4.652446031570435,40700,09:15:00,135.15,121.85,0.3,173.7,09:15:00,09:15:00,15:15:00,09:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-09,BNF,0.7,3,41.4,4.552029132843018,41600,09:15:00,103.95,126.65,60.4,175.5,09:15:00,09:15:00,10:29:00,09:26:00,41600,10:30:00,54.65,124.3,70.4,99.9,10:30:00,10:30:00,11:15:00,12:04:00,41500,12:05:00,78.55,60.6,10.5,90.6,12:05:00,12:05:00,14:26:00,12:27:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-16,BNF,0.7,3,160.8,2.092924118041992,38900,09:15:00,185.5,177.6,108.9,217.9,09:15:00,09:15:00,10:23:00,09:35:00,38900,10:24:00,169.35,155.05,226.1,58.7,10:24:00,10:24:00,10:39:00,11:17:00,39100,11:18:00,128.0,159.4,34.0,168.5,11:18:00,11:18:00,12:38:00,11:36:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-23,BNF,0.7,3,115.85,3.009873390197754,39800,09:15:00,178.05,173.5,226.8,8.9,09:15:00,09:15:00,09:49:00,13:44:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-29,BNF,0.7,3,23.49999999999999,3.6890506744384766,39700,09:15:00,120.2,152.7,175.2,95.2,09:15:00,09:15:00,10:24:00,12:09:00,39700,12:10:00,117.1,98.0,170.4,23.7,12:10:00,12:10:00,13:19:00,14:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-06,BNF,0.7,3,122.15000000000002,1.9656496047973633,40900,09:15:00,151.4,120.75,193.6,23.2,09:15:00,09:15:00,10:03:00,11:49:00,41100,11:50:00,112.2,73.4,35.2,83.6,11:50:00,11:50:00,14:02:00,13:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-13,BNF,0.7,3,4.7500000000000195,1.8695061206817627,41600,09:15:00,91.5,146.4,123.5,77.4,09:15:00,09:15:00,09:33:00,10:54:00,41600,10:55:00,97.55,80.9,139.2,75.1,10:55:00,10:55:00,11:58:00,12:35:00,41600,12:36:00,92.8,69.0,157.8,0.4,12:36:00,12:36:00,12:58:00,15:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-20,BNF,0.7,3,-0.6999999999999815,1.3220760822296143,42100,09:15:00,143.65,92.25,244.2,49.6,09:15:00,09:15:00,09:34:00,10:32:00,42200,10:33:00,123.15,76.85,64.0,78.8,10:33:00,10:33:00,14:21:00,13:04:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-27,BNF,0.7,3,-33.10000000000001,3.8019399642944336,42800,09:15:00,108.85,118.35,143.5,116.8,09:15:00,09:15:00,13:22:00,10:47:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-04,BNF,0.7,3,86.3,3.7363197803497314,43300,09:15:00,114.2,125.0,152.4,0.5,09:15:00,09:15:00,12:42:00,15:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-11,BNF,0.7,3,51.79999999999997,4.477771282196045,43500,09:15:00,119.55,134.95,154.9,100.6,09:15:00,09:15:00,10:11:00,11:51:00,43500,11:52:00,95.1,99.8,121.9,20.2,11:52:00,11:52:00,13:05:00,14:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-18,BNF,0.7,3,-15.099999999999994,3.886112689971924,43900,09:15:00,133.9,99.35,153.0,91.8,09:15:00,09:15:00,11:05:00,10:04:00,44000,11:06:00,94.5,81.65,84.1,95.6,11:06:00,11:06:00,13:29:00,12:19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-25,BNF,0.7,3,-15.09999999999997,6.334701776504517,43700,09:15:00,100.2,140.25,37.1,211.1,09:15:00,09:15:00,12:18:00,10:22:00,43600,12:19:00,75.95,87.2,22.3,148.2,12:19:00,12:19:00,14:10:00,12:58:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-01,BNF,0.7,3,35.849999999999994,3.9813876152038574,44100,09:15:00,99.45,142.6,114.9,91.3,09:15:00,09:15:00,09:54:00,13:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-08,BNF,0.7,3,-36.59999999999999,3.6570048332214355,44300,09:15:00,102.25,122.4,153.4,61.0,09:15:00,09:15:00,09:52:00,11:49:00,44400,11:50:00,61.2,110.65,30.6,188.1,11:50:00,11:50:00,13:45:00,12:34:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-15,BNF,0.7,3,52.050000000000004,3.3992726802825928,44000,09:15:00,86.9,134.65,0.6,168.9,09:15:00,09:15:00,15:15:00,11:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-22,BNF,0.7,3,84.15,1.215071439743042,43800,09:15:00,151.15,86.7,80.6,73.1,09:15:00,09:15:00,13:18:00,12:09:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-13,BNF,0.7,3,0,22.014843225479126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-01,BNF,0.75,3,78.10000000000001,1.8236019611358643,39000,09:15:00,229.1,175.9,400.9,56.4,09:15:00,09:15:00,09:37:00,11:53:00,39400,11:54:00,162.85,181.85,23.3,191.0,11:54:00,11:54:00,14:11:00,13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-08,BNF,0.75,3,31.10000000000001,1.0284132957458496,39800,09:15:00,165.1,168.3,243.0,59.3,09:15:00,09:15:00,10:16:00,13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-15,BNF,0.75,3,16.549999999999983,0.9977500438690186,41600,09:15:00,191.3,163.75,69.0,189.8,09:15:00,09:15:00,11:39:00,09:54:00,41400,11:40:00,144.25,148.65,112.5,260.1,11:40:00,11:40:00,13:08:00,11:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-22,BNF,0.75,3,220.2,1.4305660724639893,41000,09:15:00,238.05,268.25,26.0,260.1,09:15:00,09:15:00,13:34:00,10:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-29,BNF,0.75,3,189.35,1.668166160583496,38100,09:15:00,219.05,152.2,13.4,168.5,09:15:00,09:15:00,13:57:00,09:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-06,BNF,0.75,3,173.75,1.6283955574035645,39500,09:15:00,164.85,218.2,118.3,91.0,09:15:00,09:15:00,10:04:00,13:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-13,BNF,0.75,3,163.05,1.7806832790374756,39000,09:15:00,162.7,206.65,14.1,238.7,09:15:00,09:15:00,12:38:00,10:09:00,38600,12:39:00,127.7,89.6,82.1,88.7,12:39:00,12:39:00,13:59:00,13:32:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-20,BNF,0.75,3,156.8,1.6718428134918213,40100,09:15:00,151.1,147.45,63.0,228.6,09:15:00,09:15:00,12:27:00,09:45:00,40000,12:28:00,108.5,98.55,56.5,0.7,12:28:00,12:28:00,14:14:00,15:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-27,BNF,0.75,3,89.85000000000001,1.37306809425354,41400,09:15:00,114.1,189.15,53.3,160.1,09:15:00,09:15:00,13:24:00,10:44:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-03,BNF,0.75,3,-13.800000000000006,1.5715827941894531,40900,09:15:00,206.15,141.25,360.8,0.4,09:15:00,09:15:00,09:31:00,15:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-10,BNF,0.75,3,22.549999999999983,1.2905972003936768,41600,09:15:00,104.1,135.85,11.0,206.4,09:15:00,09:15:00,14:03:00,12:10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-17,BNF,0.75,3,90.29999999999998,1.4851562976837158,42400,09:15:00,143.95,94.15,145.3,2.5,09:15:00,09:15:00,12:59:00,14:59:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-24,BNF,0.75,3,11.800000000000004,1.6060295104980469,42800,09:15:00,72.75,92.25,127.3,25.9,09:15:00,09:15:00,09:34:00,13:23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-01,BNF,0.75,3,82.60000000000001,1.1986949443817139,43400,09:15:00,100.45,77.65,27.8,67.7,09:15:00,09:15:00,13:40:00,13:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-08,BNF,0.75,3,85.14999999999998,1.843475580215454,43200,09:15:00,92.6,136.75,143.8,0.4,09:15:00,09:15:00,09:45:00,15:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-15,BNF,0.75,3,96.1,1.6906051635742188,44000,09:15:00,109.3,96.2,17.2,92.2,09:15:00,09:15:00,14:13:00,11:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-22,BNF,0.75,3,29.99999999999999,1.0491957664489746,42900,09:15:00,157.45,156.95,9.7,274.7,09:15:00,09:15:00,13:09:00,09:22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-29,BNF,0.75,3,234.55,3.085367202758789,42700,09:15:00,118.15,188.0,70.6,1.0,09:15:00,09:15:00,10:48:00,15:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-05,BNF,0.75,3,92.05000000000001,1.630488634109497,43100,09:15:00,138.05,183.8,3.9,225.9,09:15:00,09:15:00,14:28:00,09:42:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-12,BNF,0.75,3,151.0,1.3651528358459473,42100,09:15:00,213.65,166.4,79.4,141.2,09:15:00,09:15:00,12:53:00,10:03:00,42100,12:54:00,99.4,105.35,28.8,184.4,12:54:00,12:54:00,14:09:00,13:11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-19,BNF,0.75,3,215.15,1.9093282222747803,42300,09:15:00,200.6,127.15,29.4,83.2,09:15:00,09:15:00,15:15:00,11:07:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25,BNF,0.75,3,62.400000000000006,3.0874295234680176,42600,09:15:00,145.3,109.9,0.5,192.3,09:15:00,09:15:00,15:15:00,09:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-02,BNF,0.75,3,214.84999999999997,1.38441801071167,40100,09:15:00,304.45,323.85,313.2,223.2,09:15:00,09:15:00,09:24:00,10:29:00,40200,10:30:00,250.55,278.7,392.8,119.4,10:30:00,10:30:00,11:11:00,12:20:00,40300,12:21:00,202.85,157.95,97.7,157.2,12:21:00,12:21:00,13:59:00,13:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-09,BNF,0.75,3,36.00000000000003,1.6029677391052246,41500,09:15:00,149.85,183.05,38.0,258.9,09:15:00,09:15:00,13:34:00,09:40:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-16,BNF,0.75,3,22.700000000000003,1.2807033061981201,41900,09:15:00,102.45,125.15,56.0,148.9,09:15:00,09:15:00,13:21:00,10:21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-23,BNF,0.75,3,-154.59999999999994,2.99483585357666,40000,09:15:00,142.4,155.65,81.6,272.4,09:15:00,09:15:00,09:54:00,09:34:00,39900,09:55:00,163.1,133.55,285.4,81.1,09:55:00,09:55:00,10:31:00,10:52:00,40000,10:53:00,116.95,117.95,57.3,206.4,10:53:00,10:53:00,12:54:00,11:03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-02,BNF,0.75,3,77.89999999999999,1.9384281635284424,40700,09:15:00,135.15,121.85,0.3,178.8,09:15:00,09:15:00,15:15:00,09:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-09,BNF,0.75,3,26.600000000000012,1.8373260498046875,41600,09:15:00,103.95,126.65,62.1,180.7,09:15:00,09:15:00,10:29:00,09:27:00,41600,10:30:00,54.65,124.3,72.4,102.8,10:30:00,10:30:00,11:15:00,12:04:00,41500,12:05:00,78.55,60.6,10.8,93.3,12:05:00,12:05:00,14:26:00,12:28:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-16,BNF,0.75,3,136.79999999999998,0.8671917915344238,38900,09:15:00,185.5,177.6,112.1,224.3,09:15:00,09:15:00,10:23:00,09:37:00,38900,10:24:00,169.35,155.05,232.8,60.5,10:24:00,10:24:00,10:39:00,11:17:00,39100,11:18:00,128.0,159.4,35.0,173.4,11:18:00,11:18:00,12:38:00,11:41:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-23,BNF,0.75,3,108.95,1.267590045928955,39800,09:15:00,178.05,173.5,233.4,9.2,09:15:00,09:15:00,10:00:00,13:44:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-29,BNF,0.75,3,9.89999999999997,2.7716963291168213,39700,09:15:00,120.2,152.7,180.3,98.0,09:15:00,09:15:00,10:24:00,12:09:00,39700,12:10:00,117.1,98.0,175.4,24.4,12:10:00,12:10:00,13:19:00,14:20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-06,BNF,0.75,3,112.35000000000001,1.1300320625305176,40900,09:15:00,151.4,120.75,199.3,23.9,09:15:00,09:15:00,10:03:00,11:49:00,41100,11:50:00,112.2,73.4,36.2,86.0,11:50:00,11:50:00,14:02:00,13:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-13,BNF,0.75,3,-10.49999999999998,1.5280520915985107,41600,09:15:00,91.5,146.4,127.1,79.6,09:15:00,09:15:00,09:33:00,10:55:00,41600,10:56:00,104.7,75.2,143.3,77.3,10:56:00,10:56:00,11:59:00,12:35:00,41600,12:36:00,92.8,69.0,162.4,0.4,12:36:00,12:36:00,12:59:00,15:13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
